RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,DEFUNCION,POBLACION,PROP
425408,2020,Quintana Roo,23,73,67,1876,0.035714286
425410,2020,Quintana Roo,23,74,66.5,1705.5,0.038991498
425412,2020,Quintana Roo,23,75,65.5,1552,0.042203608
425414,2020,Quintana Roo,23,76,64.5,1409,0.045777147
425416,2020,Quintana Roo,23,77,63,1277,0.049334377
425418,2020,Quintana Roo,23,78,62,1157.5,0.053563715
425420,2020,Quintana Roo,23,79,61,1044,0.058429119
425422,2020,Quintana Roo,23,80,59.5,934,0.063704497
425424,2020,Quintana Roo,23,81,57,834.5,0.068304374
425426,2020,Quintana Roo,23,82,55.5,741.5,0.074848281
425428,2020,Quintana Roo,23,83,53,658,0.080547112
425430,2020,Quintana Roo,23,84,51,580.5,0.087855297
425432,2020,Quintana Roo,23,85,48,506.5,0.094768016
425434,2020,Quintana Roo,23,86,45.5,439,0.103644647
425436,2020,Quintana Roo,23,87,43,375,0.114666667
425438,2020,Quintana Roo,23,88,39,318.5,0.12244898
425440,2020,Quintana Roo,23,89,36,267.5,0.134579439
425442,2020,Quintana Roo,23,90,32.5,222.5,0.146067416
425444,2020,Quintana Roo,23,91,29.5,181.5,0.162534435
425446,2020,Quintana Roo,23,92,25.5,146.5,0.174061433
425448,2020,Quintana Roo,23,93,22,116.5,0.188841202
425450,2020,Quintana Roo,23,94,19,91.5,0.207650273
425452,2020,Quintana Roo,23,95,16,69.5,0.230215827
425454,2020,Quintana Roo,23,96,14,53.5,0.261682243
425456,2020,Quintana Roo,23,97,10.5,38.5,0.272727273
425458,2020,Quintana Roo,23,98,8.5,28,0.303571429
425460,2020,Quintana Roo,23,99,7,19.5,0.358974359
425462,2020,Quintana Roo,23,100,5,12.5,0.4
425464,2020,Quintana Roo,23,101,3,8.5,0.352941176
425466,2020,Quintana Roo,23,102,2.5,5.5,0.454545455
425468,2020,Quintana Roo,23,103,1.5,3,0.5
425470,2020,Quintana Roo,23,104,1,1.5,0.666666667
425472,2020,Quintana Roo,23,105,0,1,0
425474,2020,Quintana Roo,23,106,0,1,0
425476,2020,Quintana Roo,23,107,0,0.5,0
425478,2020,Quintana Roo,23,108,0,0,0
425480,2020,Quintana Roo,23,109,0,0,0
443082,2020,San Luis Potosí,24,0,281,24630.5,0.011408619
443084,2020,San Luis Potosí,24,1,19.5,24740,0.000788197
443086,2020,San Luis Potosí,24,2,10,24950,0.000400802
443088,2020,San Luis Potosí,24,3,7.5,25076.5,0.000299085
443090,2020,San Luis Potosí,24,4,7,24511,0.000285586
443092,2020,San Luis Potosí,24,5,6.5,24617,0.000264045
443094,2020,San Luis Potosí,24,6,6,24756,0.000242365
443096,2020,San Luis Potosí,24,7,6,24947.5,0.000240505
443098,2020,San Luis Potosí,24,8,6.5,25157.5,0.000258372
443100,2020,San Luis Potosí,24,9,7,25388.5,0.000275715
443102,2020,San Luis Potosí,24,10,7,25604,0.000273395
443104,2020,San Luis Potosí,24,11,8,25797,0.000310114
443106,2020,San Luis Potosí,24,12,9.5,25951,0.000366075
443108,2020,San Luis Potosí,24,13,10.5,26099.5,0.000402307
443110,2020,San Luis Potosí,24,14,13,26271.5,0.000494833
443112,2020,San Luis Potosí,24,15,15,26347,0.000569325
443114,2020,San Luis Potosí,24,16,18,26208.5,0.0006868
443116,2020,San Luis Potosí,24,17,20,25983,0.000769734
443118,2020,San Luis Potosí,24,18,23,25718.5,0.000894298
443120,2020,San Luis Potosí,24,19,25,25439,0.000982743
443122,2020,San Luis Potosí,24,20,27.5,25176.5,0.001092288
443124,2020,San Luis Potosí,24,21,30,24916,0.001204046
443126,2020,San Luis Potosí,24,22,32,24664,0.001297438
443128,2020,San Luis Potosí,24,23,33,24433.5,0.001350605
443130,2020,San Luis Potosí,24,24,34.5,24211.5,0.001424943
443132,2020,San Luis Potosí,24,25,36,23996.5,0.001500219
443134,2020,San Luis Potosí,24,26,37,23727.5,0.001559372
443136,2020,San Luis Potosí,24,27,38,23410,0.001623238
443138,2020,San Luis Potosí,24,28,38,23030.5,0.001649986
443140,2020,San Luis Potosí,24,29,38,22528.5,0.001686752
443142,2020,San Luis Potosí,24,30,39,22001.5,0.001772606
443144,2020,San Luis Potosí,24,31,39,21545,0.001810165
443146,2020,San Luis Potosí,24,32,39,21088.5,0.001849349
443148,2020,San Luis Potosí,24,33,39.5,20647,0.001913111
443150,2020,San Luis Potosí,24,34,39.5,20215.5,0.001953946
443152,2020,San Luis Potosí,24,35,40.5,19788,0.002046695
443154,2020,San Luis Potosí,24,36,41.5,19376,0.002141825
443156,2020,San Luis Potosí,24,37,42,18996,0.002210992
443158,2020,San Luis Potosí,24,38,43,18647,0.002306001
443160,2020,San Luis Potosí,24,39,45,18342.5,0.002453319
443162,2020,San Luis Potosí,24,40,47,18091,0.002597977
443164,2020,San Luis Potosí,24,41,49,17896.5,0.002737966
443166,2020,San Luis Potosí,24,42,52.5,17750,0.002957746
443168,2020,San Luis Potosí,24,43,55.5,17647,0.00314501
443170,2020,San Luis Potosí,24,44,59.5,17571.5,0.003386165
443172,2020,San Luis Potosí,24,45,63.5,17404,0.003648587
443174,2020,San Luis Potosí,24,46,67,17178,0.003900338
443176,2020,San Luis Potosí,24,47,71.5,16887.5,0.004233901
443178,2020,San Luis Potosí,24,48,76,16533,0.004596867
443180,2020,San Luis Potosí,24,49,80,16137.5,0.004957397
443182,2020,San Luis Potosí,24,50,85,15719.5,0.005407297
443184,2020,San Luis Potosí,24,51,89,15285,0.005822702
443186,2020,San Luis Potosí,24,52,94,14841,0.006333805
443188,2020,San Luis Potosí,24,53,98.5,14405,0.006837904
443190,2020,San Luis Potosí,24,54,104.5,13982,0.007473895
443192,2020,San Luis Potosí,24,55,109.5,13565.5,0.008071947
443194,2020,San Luis Potosí,24,56,115.5,13145.5,0.008786277
443196,2020,San Luis Potosí,24,57,122,12716,0.009594212
443198,2020,San Luis Potosí,24,58,127.5,12271.5,0.010389928
443200,2020,San Luis Potosí,24,59,133.5,11804,0.011309726
443202,2020,San Luis Potosí,24,60,139,11316,0.012283492
443204,2020,San Luis Potosí,24,61,145,10812.5,0.013410405
443206,2020,San Luis Potosí,24,62,150,10299.5,0.014563814
443208,2020,San Luis Potosí,24,63,154.5,9780,0.015797546
443210,2020,San Luis Potosí,24,64,160,9268.5,0.017262772
443212,2020,San Luis Potosí,24,65,165,8767,0.018820577
443214,2020,San Luis Potosí,24,66,168.5,8271,0.020372385
443216,2020,San Luis Potosí,24,67,172.5,7800,0.022115385
443218,2020,San Luis Potosí,24,68,177,7337,0.024124301
443220,2020,San Luis Potosí,24,69,180,6884.5,0.02614569
443222,2020,San Luis Potosí,24,70,185,6552.5,0.028233499
443224,2020,San Luis Potosí,24,71,190.5,6181.5,0.030817763
443226,2020,San Luis Potosí,24,72,194,5825,0.033304721
443228,2020,San Luis Potosí,24,73,199,5484.5,0.036284073
443230,2020,San Luis Potosí,24,74,203,5156.5,0.039367788
443232,2020,San Luis Potosí,24,75,207,4842.5,0.042746515
443234,2020,San Luis Potosí,24,76,210,4533,0.046326936
443236,2020,San Luis Potosí,24,77,214,4233.5,0.050549191
443238,2020,San Luis Potosí,24,78,216,3957.5,0.054579912
443240,2020,San Luis Potosí,24,79,218,3668,0.059432933
443242,2020,San Luis Potosí,24,80,218,3379.5,0.064506584
443244,2020,San Luis Potosí,24,81,217,3097,0.070067808
443246,2020,San Luis Potosí,24,82,215,2828,0.07602546
443248,2020,San Luis Potosí,24,83,212,2566.5,0.082602766
443250,2020,San Luis Potosí,24,84,208,2317.5,0.089751888
443252,2020,San Luis Potosí,24,85,202,2077.5,0.09723225
443254,2020,San Luis Potosí,24,86,195,1850.5,0.105376925
443256,2020,San Luis Potosí,24,87,188,1632.5,0.115160796
443258,2020,San Luis Potosí,24,88,179,1426.5,0.125481949
443260,2020,San Luis Potosí,24,89,168,1228,0.136807818
443262,2020,San Luis Potosí,24,90,155,1041.5,0.148823812
443264,2020,San Luis Potosí,24,91,142,868,0.16359447
443266,2020,San Luis Potosí,24,92,128,717,0.178521618
443268,2020,San Luis Potosí,24,93,113,577,0.195840555
443270,2020,San Luis Potosí,24,94,98,461.5,0.212351029
443272,2020,San Luis Potosí,24,95,85,361.5,0.235131397
443274,2020,San Luis Potosí,24,96,71,276.5,0.256781193
443276,2020,San Luis Potosí,24,97,58.5,206,0.283980583
443278,2020,San Luis Potosí,24,98,46.5,148.5,0.313131313
443280,2020,San Luis Potosí,24,99,36,104.5,0.344497608
443282,2020,San Luis Potosí,24,100,27,70.5,0.382978723
443284,2020,San Luis Potosí,24,101,19.5,46.5,0.419354839
443286,2020,San Luis Potosí,24,102,13.5,29,0.465517241
443288,2020,San Luis Potosí,24,103,9,18,0.5
443290,2020,San Luis Potosí,24,104,5.5,10,0.55
443292,2020,San Luis Potosí,24,105,3.5,5.5,0.636363636
443294,2020,San Luis Potosí,24,106,2,3,0.666666667
443296,2020,San Luis Potosí,24,107,1.5,1,1.5
443298,2020,San Luis Potosí,24,108,0,0,0
443300,2020,San Luis Potosí,24,109,0,0,0
460902,2020,Sinaloa,25,0,294,25223,0.011656028
460904,2020,Sinaloa,25,1,20,25302.5,0.000790436
460906,2020,Sinaloa,25,2,11,25457,0.000432101
460908,2020,Sinaloa,25,3,7.5,25588,0.000293106
460910,2020,Sinaloa,25,4,7,25894,0.000270333
460912,2020,Sinaloa,25,5,7,26115.5,0.00026804
460914,2020,Sinaloa,25,6,6,26278.5,0.000228324
460916,2020,Sinaloa,25,7,6,26436,0.000226963
460918,2020,Sinaloa,25,8,6.5,26579,0.000244554
460920,2020,Sinaloa,25,9,6.5,26725,0.000243218
460922,2020,Sinaloa,25,10,6.5,26896,0.000241672
460924,2020,Sinaloa,25,11,8,27098.5,0.000295219
460926,2020,Sinaloa,25,12,9,27276,0.00032996
460928,2020,Sinaloa,25,13,11,27467,0.000400481
460930,2020,Sinaloa,25,14,13,27655,0.000470078
460932,2020,Sinaloa,25,15,15.5,27763.5,0.000558287
460934,2020,Sinaloa,25,16,18,27738.5,0.000648918
460936,2020,Sinaloa,25,17,21,27672,0.00075889
460938,2020,Sinaloa,25,18,24,27607,0.000869345
460940,2020,Sinaloa,25,19,27,27522.5,0.000981016
460942,2020,Sinaloa,25,20,29,27392,0.001058703
460944,2020,Sinaloa,25,21,31.5,27222,0.001157152
460946,2020,Sinaloa,25,22,34,27058,0.00125656
460948,2020,Sinaloa,25,23,36,26903,0.001338141
460950,2020,Sinaloa,25,24,38,26785,0.001418704
460952,2020,Sinaloa,25,25,39.5,26642.5,0.001482594
460954,2020,Sinaloa,25,26,40.5,26369,0.001535894
460956,2020,Sinaloa,25,27,41,26011,0.001576256
460958,2020,Sinaloa,25,28,42.5,25561.5,0.001662657
460960,2020,Sinaloa,25,29,42.5,24999,0.001700068
460962,2020,Sinaloa,25,30,43,24446.5,0.001758943
460964,2020,Sinaloa,25,31,42.5,23966.5,0.001773309
460966,2020,Sinaloa,25,32,43.5,23472,0.001853272
460968,2020,Sinaloa,25,33,43.5,22993,0.00189188
460970,2020,Sinaloa,25,34,44.5,22524,0.00197567
460972,2020,Sinaloa,25,35,44.5,22081,0.002015307
460974,2020,Sinaloa,25,36,46,21686.5,0.002121135
460976,2020,Sinaloa,25,37,46.5,21337.5,0.002179262
460978,2020,Sinaloa,25,38,48.5,21037.5,0.002305407
460980,2020,Sinaloa,25,39,50,20779,0.002406276
460982,2020,Sinaloa,25,40,53,20577,0.002575691
460984,2020,Sinaloa,25,41,55.5,20451,0.002713804
460986,2020,Sinaloa,25,42,58.5,20379,0.002870602
460988,2020,Sinaloa,25,43,63,20350.5,0.003095747
460990,2020,Sinaloa,25,44,67.5,20344,0.003317932
460992,2020,Sinaloa,25,45,72.5,20212.5,0.003586889
460994,2020,Sinaloa,25,46,77.5,20011,0.00387287
460996,2020,Sinaloa,25,47,82.5,19718.5,0.004183888
460998,2020,Sinaloa,25,48,87.5,19341,0.004524068
461000,2020,Sinaloa,25,49,92.5,18894.5,0.004895605
461002,2020,Sinaloa,25,50,97.5,18416.5,0.005294166
461004,2020,Sinaloa,25,51,103.5,17907,0.005779863
461006,2020,Sinaloa,25,52,108.5,17386,0.006240653
461008,2020,Sinaloa,25,53,114.5,16872,0.006786392
461010,2020,Sinaloa,25,54,120,16370,0.007330483
461012,2020,Sinaloa,25,55,126.5,15873.5,0.007969257
461014,2020,Sinaloa,25,56,132.5,15370,0.00862069
461016,2020,Sinaloa,25,57,139.5,14860.5,0.009387302
461018,2020,Sinaloa,25,58,146,14336,0.010184152
461020,2020,Sinaloa,25,59,153,13789,0.011095801
461022,2020,Sinaloa,25,60,159,13216,0.012030872
461024,2020,Sinaloa,25,61,165.5,12617,0.013117223
461026,2020,Sinaloa,25,62,171.5,11999.5,0.014292262
461028,2020,Sinaloa,25,63,176,11374.5,0.015473208
461030,2020,Sinaloa,25,64,181.5,10759.5,0.016868814
461032,2020,Sinaloa,25,65,186.5,10159,0.018358106
461034,2020,Sinaloa,25,66,191,9563,0.019972812
461036,2020,Sinaloa,25,67,195,8990.5,0.021689561
461038,2020,Sinaloa,25,68,199,8421.5,0.023629995
461040,2020,Sinaloa,25,69,202,7865.5,0.025681775
461042,2020,Sinaloa,25,70,206,7444.5,0.027671435
461044,2020,Sinaloa,25,71,211,6975.5,0.030248728
461046,2020,Sinaloa,25,72,214,6528,0.032781863
461048,2020,Sinaloa,25,73,217.5,6100,0.035655738
461050,2020,Sinaloa,25,74,220,5691.5,0.038654133
461052,2020,Sinaloa,25,75,223,5303.5,0.042047704
461054,2020,Sinaloa,25,76,225,4917.5,0.045754957
461056,2020,Sinaloa,25,77,226,4549.5,0.049675789
461058,2020,Sinaloa,25,78,226,4211,0.053668962
461060,2020,Sinaloa,25,79,226,3861.5,0.058526479
461062,2020,Sinaloa,25,80,224,3515.5,0.063717821
461064,2020,Sinaloa,25,81,220.5,3181.5,0.069306931
461066,2020,Sinaloa,25,82,215,2867,0.07499128
461068,2020,Sinaloa,25,83,209,2565,0.081481481
461070,2020,Sinaloa,25,84,201.5,2279.5,0.088396578
461072,2020,Sinaloa,25,85,193.5,2013.5,0.096101316
461074,2020,Sinaloa,25,86,184.5,1763.5,0.104621491
461076,2020,Sinaloa,25,87,174,1531.5,0.113614104
461078,2020,Sinaloa,25,88,163,1314.5,0.124001521
461080,2020,Sinaloa,25,89,151,1113.5,0.135608442
461082,2020,Sinaloa,25,90,138,930.5,0.148307362
461084,2020,Sinaloa,25,91,124,765,0.162091503
461086,2020,Sinaloa,25,92,110,624,0.176282051
461088,2020,Sinaloa,25,93,96,498,0.192771084
461090,2020,Sinaloa,25,94,83,392,0.211734694
461092,2020,Sinaloa,25,95,70,304,0.230263158
461094,2020,Sinaloa,25,96,59,230.5,0.255965293
461096,2020,Sinaloa,25,97,48,170.5,0.281524927
461098,2020,Sinaloa,25,98,38,123,0.308943089
461100,2020,Sinaloa,25,99,29,85.5,0.339181287
461102,2020,Sinaloa,25,100,21.5,58,0.370689655
461104,2020,Sinaloa,25,101,16,38,0.421052632
461106,2020,Sinaloa,25,102,11,24,0.458333333
461108,2020,Sinaloa,25,103,8,15,0.533333333
461110,2020,Sinaloa,25,104,5,9,0.555555556
461112,2020,Sinaloa,25,105,3,4.5,0.666666667
461114,2020,Sinaloa,25,106,1.5,2.5,0.6
461116,2020,Sinaloa,25,107,1,1.5,0.666666667
461118,2020,Sinaloa,25,108,0,0.5,0
461120,2020,Sinaloa,25,109,0.5,0,0
478722,2020,Sonora,26,0,267.5,24830,0.010773258
478724,2020,Sonora,26,1,19,24880,0.000763666
478726,2020,Sonora,26,2,10,25164.5,0.000397385
478728,2020,Sonora,26,3,7,25272.5,0.000276981
478730,2020,Sonora,26,4,6.5,25784.5,0.000252089
478732,2020,Sonora,26,5,6.5,25978,0.000250212
478734,2020,Sonora,26,6,6,26073.5,0.000230119
478736,2020,Sonora,26,7,6,26152.5,0.000229424
478738,2020,Sonora,26,8,6,26212.5,0.000228898
478740,2020,Sonora,26,9,6.5,26290,0.000247242
478742,2020,Sonora,26,10,6.5,26392.5,0.000246282
478744,2020,Sonora,26,11,8,26506,0.000301818
478746,2020,Sonora,26,12,8.5,26587.5,0.000319699
478748,2020,Sonora,26,13,11,26673,0.000412402
478750,2020,Sonora,26,14,12,26761.5,0.000448405
478752,2020,Sonora,26,15,15,26803,0.000559639
478754,2020,Sonora,26,16,17,26730,0.00063599
478756,2020,Sonora,26,17,19.5,26627,0.000732339
478758,2020,Sonora,26,18,22,26530.5,0.000829234
478760,2020,Sonora,26,19,25,26406.5,0.000946737
478762,2020,Sonora,26,20,27.5,26270,0.001046821
478764,2020,Sonora,26,21,30,26146.5,0.001147381
478766,2020,Sonora,26,22,32,26045,0.001228643
478768,2020,Sonora,26,23,34,25975,0.001308951
478770,2020,Sonora,26,24,35,25928.5,0.001349866
478772,2020,Sonora,26,25,37.5,25862.5,0.001449976
478774,2020,Sonora,26,26,38.5,25708.5,0.001497559
478776,2020,Sonora,26,27,40,25490,0.001569243
478778,2020,Sonora,26,28,40,25195.5,0.001587585
478780,2020,Sonora,26,29,40.5,24784,0.001634119
478782,2020,Sonora,26,30,41.5,24351.5,0.001704207
478784,2020,Sonora,26,31,42,23965.5,0.001752519
478786,2020,Sonora,26,32,42,23567,0.001782153
478788,2020,Sonora,26,33,43,23166,0.001856169
478790,2020,Sonora,26,34,43,22780,0.001887621
478792,2020,Sonora,26,35,44.5,22386.5,0.001987805
478794,2020,Sonora,26,36,45.5,21986.5,0.002069452
478796,2020,Sonora,26,37,46,21609,0.002128743
478798,2020,Sonora,26,38,48,21258,0.002257973
478800,2020,Sonora,26,39,50,20949,0.002386749
478802,2020,Sonora,26,40,52,20700,0.002512077
478804,2020,Sonora,26,41,55,20488.5,0.002684433
478806,2020,Sonora,26,42,58.5,20317,0.002879362
478808,2020,Sonora,26,43,61.5,20179.5,0.003047647
478810,2020,Sonora,26,44,66,20066,0.003289146
478812,2020,Sonora,26,45,70.5,19839.5,0.003553517
478814,2020,Sonora,26,46,74,19542,0.003786716
478816,2020,Sonora,26,47,79,19165,0.004122098
478818,2020,Sonora,26,48,84,18711,0.004489338
478820,2020,Sonora,26,49,88,18208,0.00483304
478822,2020,Sonora,26,50,93,17684,0.005258991
478824,2020,Sonora,26,51,97.5,17146.5,0.005686292
478826,2020,Sonora,26,52,102,16616,0.006138662
478828,2020,Sonora,26,53,107,16109.5,0.006642044
478830,2020,Sonora,26,54,113,15632.5,0.00722853
478832,2020,Sonora,26,55,119.5,15171.5,0.007876611
478834,2020,Sonora,26,56,125.5,14710,0.008531611
478836,2020,Sonora,26,57,132.5,14250,0.009298246
478838,2020,Sonora,26,58,138.5,13769.5,0.010058463
478840,2020,Sonora,26,59,145.5,13262.5,0.010970782
478842,2020,Sonora,26,60,152,12725,0.01194499
478844,2020,Sonora,26,61,158,12155.5,0.012998231
478846,2020,Sonora,26,62,164,11558.5,0.014188692
478848,2020,Sonora,26,63,168,10941.5,0.015354385
478850,2020,Sonora,26,64,173,10320,0.016763566
478852,2020,Sonora,26,65,176,9696.5,0.018150879
478854,2020,Sonora,26,66,179.5,9062.5,0.019806897
478856,2020,Sonora,26,67,182,8452.5,0.021532091
478858,2020,Sonora,26,68,184,7840,0.023469388
478860,2020,Sonora,26,69,185,7246,0.025531328
478862,2020,Sonora,26,70,187,6786,0.027556734
478864,2020,Sonora,26,71,189,6288,0.030057252
478866,2020,Sonora,26,72,190,5818,0.032657271
478868,2020,Sonora,26,73,190,5380,0.035315985
478870,2020,Sonora,26,74,191,4963.5,0.038480911
478872,2020,Sonora,26,75,191,4577.5,0.041725833
478874,2020,Sonora,26,76,191,4211.5,0.045352012
478876,2020,Sonora,26,77,190,3870.5,0.049089265
478878,2020,Sonora,26,78,190,3562,0.05334082
478880,2020,Sonora,26,79,188.5,3251,0.057982159
478882,2020,Sonora,26,80,185,2950.5,0.062701237
478884,2020,Sonora,26,81,182,2663.5,0.068331143
478886,2020,Sonora,26,82,178,2394,0.074352548
478888,2020,Sonora,26,83,172,2141.5,0.080317534
478890,2020,Sonora,26,84,166,1903,0.087230688
478892,2020,Sonora,26,85,160,1677.5,0.09538003
478894,2020,Sonora,26,86,152,1468,0.103542234
478896,2020,Sonora,26,87,143,1271.5,0.112465592
478898,2020,Sonora,26,88,134,1090.5,0.122879413
478900,2020,Sonora,26,89,124,919.5,0.1348559
478902,2020,Sonora,26,90,112,762.5,0.146885246
478904,2020,Sonora,26,91,100,619,0.161550889
478906,2020,Sonora,26,92,88,500,0.176
478908,2020,Sonora,26,93,76,390.5,0.194622279
478910,2020,Sonora,26,94,65,305,0.213114754
478912,2020,Sonora,26,95,54,233,0.231759657
478914,2020,Sonora,26,96,45,174,0.25862069
478916,2020,Sonora,26,97,36,127,0.283464567
478918,2020,Sonora,26,98,28,89.5,0.312849162
478920,2020,Sonora,26,99,21,61.5,0.341463415
478922,2020,Sonora,26,100,15.5,40.5,0.382716049
478924,2020,Sonora,26,101,11.5,26.5,0.433962264
478926,2020,Sonora,26,102,7.5,16,0.46875
478928,2020,Sonora,26,103,5,9.5,0.526315789
478930,2020,Sonora,26,104,3,5.5,0.545454545
478932,2020,Sonora,26,105,2,2.5,0.8
478934,2020,Sonora,26,106,1,1.5,0.666666667
478936,2020,Sonora,26,107,0.5,0.5,1
478938,2020,Sonora,26,108,0,0,0
478940,2020,Sonora,26,109,0,0,0
496542,2020,Tabasco,27,0,297,22820,0.013014899
496544,2020,Tabasco,27,1,19,23001,0.000826051
496546,2020,Tabasco,27,2,10,22961.5,0.000435512
496548,2020,Tabasco,27,3,7.5,23172,0.000323666
496550,2020,Tabasco,27,4,6.5,23632,0.000275051
496552,2020,Tabasco,27,5,6.5,23660,0.000274725
496554,2020,Tabasco,27,6,6,23619.5,0.000254027
496556,2020,Tabasco,27,7,5.5,23549.5,0.000233551
496558,2020,Tabasco,27,8,5.5,23447.5,0.000234567
496560,2020,Tabasco,27,9,5.5,23333,0.000235718
496562,2020,Tabasco,27,10,6.5,23201,0.00028016
496564,2020,Tabasco,27,11,6.5,23072.5,0.000281721
496566,2020,Tabasco,27,12,8,22925,0.000348964
496568,2020,Tabasco,27,13,9,22794.5,0.000394832
496570,2020,Tabasco,27,14,11,22696,0.000484667
496572,2020,Tabasco,27,15,13,22565.5,0.000576101
496574,2020,Tabasco,27,16,14.5,22336.5,0.000649162
496576,2020,Tabasco,27,17,17,22107.5,0.00076897
496578,2020,Tabasco,27,18,19,21916.5,0.000866927
496580,2020,Tabasco,27,19,21,21756.5,0.000965229
496582,2020,Tabasco,27,20,23.5,21646.5,0.001085626
496584,2020,Tabasco,27,21,25,21575.5,0.001158722
496586,2020,Tabasco,27,22,27,21548,0.001253017
496588,2020,Tabasco,27,23,28,21565.5,0.00129837
496590,2020,Tabasco,27,24,30.5,21617,0.001410927
496592,2020,Tabasco,27,25,32,21669,0.001476764
496594,2020,Tabasco,27,26,33,21659,0.001523616
496596,2020,Tabasco,27,27,34,21600.5,0.001574038
496598,2020,Tabasco,27,28,35,21471.5,0.001630068
496600,2020,Tabasco,27,29,36,21223.5,0.001696233
496602,2020,Tabasco,27,30,36,20942.5,0.001718992
496604,2020,Tabasco,27,31,36,20690.5,0.001739929
496606,2020,Tabasco,27,32,37.5,20403.5,0.00183792
496608,2020,Tabasco,27,33,37.5,20090.5,0.001866554
496610,2020,Tabasco,27,34,38.5,19758,0.001948578
496612,2020,Tabasco,27,35,39,19396.5,0.002010672
496614,2020,Tabasco,27,36,40,19023,0.002102718
496616,2020,Tabasco,27,37,40.5,18648.5,0.002171756
496618,2020,Tabasco,27,38,42,18279.5,0.002297656
496620,2020,Tabasco,27,39,43,17926,0.00239875
496622,2020,Tabasco,27,40,45,17607,0.002555802
496624,2020,Tabasco,27,41,47,17318.5,0.002713861
496626,2020,Tabasco,27,42,49,17065.5,0.00287129
496628,2020,Tabasco,27,43,52,16844.5,0.003087061
496630,2020,Tabasco,27,44,55.5,16640,0.003335337
496632,2020,Tabasco,27,45,58.5,16346.5,0.003578748
496634,2020,Tabasco,27,46,61.5,16004,0.003842789
496636,2020,Tabasco,27,47,65.5,15605,0.004197373
496638,2020,Tabasco,27,48,68.5,15152,0.004520855
496640,2020,Tabasco,27,49,72,14669,0.00490831
496642,2020,Tabasco,27,50,75.5,14173.5,0.005326842
496644,2020,Tabasco,27,51,78.5,13670,0.005742502
496646,2020,Tabasco,27,52,82.5,13170,0.006264237
496648,2020,Tabasco,27,53,86,12686.5,0.006778859
496650,2020,Tabasco,27,54,90,12226.5,0.00736106
496652,2020,Tabasco,27,55,94,11779.5,0.007979965
496654,2020,Tabasco,27,56,98.5,11335.5,0.008689515
496656,2020,Tabasco,27,57,102.5,10897,0.009406259
496658,2020,Tabasco,27,58,107,10452,0.010237275
496660,2020,Tabasco,27,59,111.5,9998,0.01115223
496662,2020,Tabasco,27,60,115.5,9529.5,0.012120258
496664,2020,Tabasco,27,61,119.5,9044,0.01321318
496666,2020,Tabasco,27,62,122.5,8550.5,0.014326648
496668,2020,Tabasco,27,63,125.5,8062,0.015566857
496670,2020,Tabasco,27,64,128.5,7580,0.016952507
496672,2020,Tabasco,27,65,131,7108.5,0.018428642
496674,2020,Tabasco,27,66,133,6643.5,0.020019568
496676,2020,Tabasco,27,67,135,6195.5,0.021790009
496678,2020,Tabasco,27,68,136,5755.5,0.023629572
496680,2020,Tabasco,27,69,137,5329,0.025708388
496682,2020,Tabasco,27,70,138,4997.5,0.027613807
496684,2020,Tabasco,27,71,140.5,4639.5,0.030283436
496686,2020,Tabasco,27,72,141.5,4297.5,0.03292612
496688,2020,Tabasco,27,73,141.5,3975,0.035597484
496690,2020,Tabasco,27,74,142,3669.5,0.03869737
496692,2020,Tabasco,27,75,142,3384.5,0.041955976
496694,2020,Tabasco,27,76,142,3112.5,0.04562249
496696,2020,Tabasco,27,77,142,2856,0.049719888
496698,2020,Tabasco,27,78,141,2624.5,0.053724519
496700,2020,Tabasco,27,79,140,2394,0.058479532
496702,2020,Tabasco,27,80,138,2173.5,0.063492063
496704,2020,Tabasco,27,81,135,1963.5,0.068754775
496706,2020,Tabasco,27,82,132,1768.5,0.074639525
496708,2020,Tabasco,27,83,129,1584,0.081439394
496710,2020,Tabasco,27,84,124,1410.5,0.087912088
496712,2020,Tabasco,27,85,119.5,1250,0.0956
496714,2020,Tabasco,27,86,114,1097.5,0.103872437
496716,2020,Tabasco,27,87,108,957.5,0.112793734
496718,2020,Tabasco,27,88,102,826,0.123486683
496720,2020,Tabasco,27,89,95,702,0.135327635
496722,2020,Tabasco,27,90,86,588,0.146258503
496724,2020,Tabasco,27,91,78,485,0.160824742
496726,2020,Tabasco,27,92,69,397.5,0.173584906
496728,2020,Tabasco,27,93,61,317,0.192429022
496730,2020,Tabasco,27,94,53,252,0.21031746
496732,2020,Tabasco,27,95,45,197.5,0.227848101
496734,2020,Tabasco,27,96,38,150,0.253333333
496736,2020,Tabasco,27,97,31,112.5,0.275555556
496738,2020,Tabasco,27,98,24.5,82,0.298780488
496740,2020,Tabasco,27,99,19.5,58.5,0.333333333
496742,2020,Tabasco,27,100,15,40.5,0.37037037
496744,2020,Tabasco,27,101,10.5,27,0.388888889
496746,2020,Tabasco,27,102,8,17.5,0.457142857
496748,2020,Tabasco,27,103,5,10.5,0.476190476
496750,2020,Tabasco,27,104,3,6.5,0.461538462
496752,2020,Tabasco,27,105,2,4,0.5
496754,2020,Tabasco,27,106,1.5,2.5,0.6
496756,2020,Tabasco,27,107,1,1.5,0.666666667
496758,2020,Tabasco,27,108,0,0.5,0
496760,2020,Tabasco,27,109,0.5,0,0
514362,2020,Tamaulipas,28,0,362.5,31199,0.011618962
