"","year","state","CVE_GEO","population","deaths","mort_rate"
"1336",2010,"Morelos",17,1783439,10440,0.0058538587526683
"1337",2010,"National",0,112942136,602896,0.00533809631509006
"1338",2010,"Nayarit",18,1085119,6337,0.00583991248886067
"1339",2010,"Nuevo Leon",19,4669666,23767,0.00508965737592367
"1340",2010,"Oaxaca",20,3823642,24176,0.00632276766496445
"1341",2010,"Puebla",21,5827654,31403,0.0053886177868487
"1342",2010,"Queretaro",22,1824388,8500,0.00465909663953063
"1343",2010,"Quintana Roo",23,1318805,4717,0.00357672286653448
"1344",2010,"San Luis Potosi",24,2604555,15320,0.00588200287573117
"1345",2010,"Sinaloa",25,2785412,15501,0.00556506541940654
"1346",2010,"Sonora",26,2667301,13928,0.00522175787434564
"1347",2010,"State of Mexico",15,15268489,70481,0.00461610837850425
"1348",2010,"Tabasco",27,2238559,10752,0.00480308984485108
"1349",2010,"Tamaulipas",28,3288434,17373,0.00528306178564022
"1350",2010,"Tlaxcala",29,1176142,6098,0.00518474810014437
"1351",2010,"Veracruz",30,7692744,46897,0.00609626421989345
"1352",2010,"Yucatan",31,1964523,11608,0.00590881348805792
"1353",2010,"Zacatecas",32,1497767,8951,0.00597622994764873
"1354",2011,"Aguascalientes",1,1209353,5565,0.00460163409690967
"1355",2011,"Baja California",2,3203820,13891,0.00433576168448914
"1356",2011,"Baja California Sur",3,642635,2799,0.00435550506897383
"1357",2011,"Campeche",4,841116,4401,0.00523233418458334
"1358",2011,"Chiapas",7,4896706,22902,0.0046770216549656
"1359",2011,"Chihuahua",8,3482460,17290,0.004964881147235
"1360",2011,"Coahuila",5,2807298,14064,0.00500979945841161
"1361",2011,"Colima",6,661016,3584,0.00542195650332216
"1362",2011,"Durango",10,1668931,9012,0.00539986374511589
"1363",2011,"Guanajuato",11,5582078,28996,0.00519448133831165
"1364",2011,"Guerrero",12,3449233,20915,0.00606366690797635
"1365",2011,"Hidalgo",13,2709348,15307,0.00564969874670954
"1366",2011,"Jalisco",14,7514787,40174,0.00534599317319307
"1367",2011,"Mexico City",9,9024221,55130,0.00610911457066488
"1368",2011,"Michoacan",16,4426748,26495,0.00598520629590842
"1369",2011,"Morelos",17,1810631,10690,0.00590401909610517
"1370",2011,"National",0,114551762,613657,0.00535702803069934
"1371",2011,"Nayarit",18,1103642,6426,0.00582254028027204
"1372",2011,"Nuevo Leon",19,4755508,24093,0.00506633571008607
"1373",2011,"Oaxaca",20,3869377,24653,0.00637130990337721
"1374",2011,"Puebla",21,5910369,32060,0.00542436521306876
"1375",2011,"Queretaro",22,1860227,8660,0.00465534582607391
"1376",2011,"Quintana Roo",23,1346941,4910,0.00364529701003979
"1377",2011,"San Luis Potosi",24,2637547,15649,0.00593316441375263
"1378",2011,"Sinaloa",25,2827877,15818,0.00559359547816259
"1379",2011,"Sonora",26,2707555,14099,0.005207281107863
"1380",2011,"State of Mexico",15,15487319,72028,0.00465077267408258
"1381",2011,"Tabasco",27,2271839,11003,0.00484321292133818
"1382",2011,"Tamaulipas",28,3332074,17721,0.00531830925723738
"1383",2011,"Tlaxcala",29,1195492,6224,0.00520622471752216
"1384",2011,"Veracruz",30,7802516,48196,0.00617698188635563
"1385",2011,"Yucatan",31,1994767,11835,0.0059330237566593
"1386",2011,"Zacatecas",32,1518331,9067,0.00597168865023503
"1387",2012,"Aguascalientes",1,1237394,5651,0.00456685582765069
"1388",2012,"Baja California",2,3241289,13936,0.00429952404737745
"1389",2012,"Baja California Sur",3,660095,2866,0.00434179928646634
"1390",2012,"Campeche",4,858663,4581,0.005335038309558
"1391",2012,"Chiapas",7,4993059,24135,0.00483371015643917
"1392",2012,"Chihuahua",8,3516536,17364,0.00493781380312899
"1393",2012,"Coahuila",5,2853217,14188,0.00497263264588708
"1394",2012,"Colima",6,675122,3651,0.00540791145896594
"1395",2012,"Durango",10,1695843,9154,0.00539790534854936
"1396",2012,"Guanajuato",11,5665220,29522,0.00521109506779966
"1397",2012,"Guerrero",12,3481609,22073,0.00633988480613418
"1398",2012,"Hidalgo",13,2754006,15725,0.0057098641034188
"1399",2012,"Jalisco",14,7622895,40745,0.00534508215054779
"1400",2012,"Mexico City",9,9044632,54674,0.00604491150109811
"1401",2012,"Michoacan",16,4480873,27006,0.00602695055182327
"1402",2012,"Morelos",17,1838938,11019,0.00599204540881748
"1403",2012,"National",0,116179714,627633,0.00540225981275871
"1404",2012,"Nayarit",18,1125263,6540,0.00581197462282151
"1405",2012,"Nuevo Leon",19,4859514,24413,0.005023753404147
"1406",2012,"Oaxaca",20,3907434,25365,0.00649147240874702
"1407",2012,"Puebla",21,5997404,32996,0.00550171374147881
"1408",2012,"Queretaro",22,1907780,8882,0.00465567308599524
"1409",2012,"Quintana Roo",23,1386853,5151,0.00371416437070115
"1410",2012,"San Luis Potosi",24,2667215,16123,0.0060448820211344
"1411",2012,"Sinaloa",25,2872503,16222,0.00564733961983678
"1412",2012,"Sonora",26,2749802,14286,0.00519528315129598
"1413",2012,"State of Mexico",15,15714053,73957,0.00470642424331902
"1414",2012,"Tabasco",27,2308244,11335,0.00491065935836939
"1415",2012,"Tamaulipas",28,3372071,18143,0.00538037307043654
"1416",2012,"Tlaxcala",29,1218514,6390,0.00524409239450675
"1417",2012,"Veracruz",30,7908375,50134,0.00633935543016106
"1418",2012,"Yucatan",31,2026645,12176,0.00600795896666658
"1419",2012,"Zacatecas",32,1538653,9230,0.00599875345513251
"1420",2013,"Aguascalientes",1,1264423,5852,0.00462819800019456
"1421",2013,"Baja California",2,3275373,14383,0.00439125559134792
"1422",2013,"Baja California Sur",3,677079,2997,0.00442636679028592
"1423",2013,"Campeche",4,875365,4731,0.00540460265146539
"1424",2013,"Chiapas",7,5084410,24869,0.00489122631731115
"1425",2013,"Chihuahua",8,3546554,17723,0.0049972452132408
"1426",2013,"Coahuila",5,2896180,14582,0.00503490805129515
"1427",2013,"Colima",6,688554,3746,0.00544038666538863
"1428",2013,"Durango",10,1720931,9374,0.00544705162496346
"1429",2013,"Guanajuato",11,5742647,30170,0.00525367482974315
"1430",2013,"Guerrero",12,3510129,22620,0.00644420760604525
"1431",2013,"Hidalgo",13,2796084,16220,0.00580097021405652
"1432",2013,"Jalisco",14,7722821,41618,0.00538896343706529
"1433",2013,"Mexico City",9,9053465,56149,0.0062019348393129
"1434",2013,"Michoacan",16,4529826,27512,0.00607352247084104
"1435",2013,"Morelos",17,1865477,11394,0.0061078212167719
"1436",2013,"National",0,117688241,645369,0.00548371693311314
"1437",2013,"Nayarit",18,1145683,6682,0.00583232883790717
"1438",2013,"Nuevo Leon",19,4959023,25151,0.00507176514406164
"1439",2013,"Oaxaca",20,3941098,25946,0.00658344451216387
"1440",2013,"Puebla",21,6078319,33880,0.00557390949701719
"1441",2013,"Queretaro",22,1953882,9203,0.00471011043655656
"1442",2013,"Quintana Roo",23,1425874,5433,0.00381029459826044
"1443",2013,"San Luis Potosi",24,2694098,16554,0.00614454262614055
"1444",2013,"Sinaloa",25,2914220,16709,0.00573360967943395
"1445",2013,"Sonora",26,2789178,14642,0.00524957532290876
"1446",2013,"State of Mexico",15,15926638,76833,0.00482418197738908
"1447",2013,"Tabasco",27,2342380,11680,0.00498638137279178
"1448",2013,"Tamaulipas",28,3408346,18681,0.00548095762578095
"1449",2013,"Tlaxcala",29,1240518,6595,0.005316327534143
"1450",2013,"Veracruz",30,8005995,51583,0.00644304674184783
"1451",2013,"Yucatan",31,2056411,12448,0.00605326464408136
"1452",2013,"Zacatecas",32,1557260,9409,0.00604202252674569
"1453",2014,"Aguascalientes",1,1291870,6102,0.00472338547996315
"1454",2014,"Baja California",2,3310052,14992,0.00452923398182264
"1455",2014,"Baja California Sur",3,694388,3158,0.00454788965247095
"1456",2014,"Campeche",4,892356,4942,0.00553814845196312
"1457",2014,"Chiapas",7,5176463,25869,0.00499742778032027
"1458",2014,"Chihuahua",8,3576746,18269,0.00510771522495587
"1459",2014,"Coahuila",5,2939561,15127,0.00514600649552773
"1460",2014,"Colima",6,702149,3880,0.00552589265241423
"1461",2014,"Durango",10,1746189,9698,0.00555380889468437
"1462",2014,"Guanajuato",11,5820986,31131,0.00534806302574856
"1463",2014,"Guerrero",12,3538829,23388,0.00660896584717713
"1464",2014,"Hidalgo",13,2838805,16881,0.00594651622777894
"1465",2014,"Jalisco",14,7823602,42896,0.00548289649703551
"1466",2014,"Mexico City",9,9062102,58204,0.00642279241615246
"1467",2014,"Michoacan",16,4578780,28298,0.00618024888725818
"1468",2014,"Morelos",17,1892420,11883,0.00627926147472548
"1469",2014,"National",0,119216240,669880,0.00561903311159621
"1470",2014,"Nayarit",18,1166262,6903,0.00591891015912376
"1471",2014,"Nuevo Leon",19,5060003,26173,0.00517252657755341
"1472",2014,"Oaxaca",20,3974883,26763,0.00673302836838216
"1473",2014,"Puebla",21,6160164,35100,0.00569790025070761
"1474",2014,"Queretaro",22,2000806,9610,0.00480306436506088
"1475",2014,"Quintana Roo",23,1465779,5777,0.00394124898773962
"1476",2014,"San Luis Potosi",24,2721284,17158,0.00630511185161122
"1477",2014,"Sinaloa",25,2956448,17373,0.00587630832674886
"1478",2014,"Sonora",26,2828978,15172,0.00536306751059923
"1479",2014,"State of Mexico",15,16144205,80601,0.0049925654437614
"1480",2014,"Tabasco",27,2377082,12166,0.00511803968058317
"1481",2014,"Tamaulipas",28,3444924,19421,0.00563756994348787
"1482",2014,"Tlaxcala",29,1262926,6856,0.00542866327876693
"1483",2014,"Veracruz",30,8104670,53565,0.00660915250096549
"1484",2014,"Yucatan",31,2086541,12846,0.00615660080487275
"1485",2014,"Zacatecas",32,1575987,9678,0.00614091359890659
"1486",2015,"Aguascalientes",1,1318573,6441,0.00488482624776937
"1487",2015,"Baja California",2,3342278,15764,0.00471654362683176
"1488",2015,"Baja California Sur",3,711349,3356,0.00471779674955613
"1489",2015,"Campeche",4,908727,5201,0.0057233910734467
"1490",2015,"Chiapas",7,5264681,27164,0.00515966684401201
"1491",2015,"Chihuahua",8,3603842,19012,0.00527548100055441
"1492",2015,"Coahuila",5,2980637,15855,0.00531933274665785
"1493",2015,"Colima",6,715235,4053,0.00566666899690312
"1494",2015,"Durango",10,1770030,10126,0.00572080699197189
"1495",2015,"Guanajuato",11,5894865,32419,0.00549953221999147
"1496",2015,"Guerrero",12,3564581,24411,0.00684821021040061
"1497",2015,"Hidalgo",13,2879573,17742,0.00616133016943832
"1498",2015,"Jalisco",14,7917951,44650,0.0056390851623103
"1499",2015,"Mexico City",9,9061836,60913,0.00672192699139556
"1500",2015,"Michoacan",16,4623608,29370,0.0063521821054034
"1501",2015,"Morelos",17,1918034,12530,0.00653273091092233
"1502",2015,"National",0,120653293,701961,0.00581800117133977
"1503",2015,"Nayarit",18,1185904,7201,0.00607216098436298
"1504",2015,"Nuevo Leon",19,5157523,27484,0.00532891467473824
"1505",2015,"Oaxaca",20,4005160,27881,0.00696126996174934
"1506",2015,"Puebla",21,6237245,36716,0.00588657331882907
"1507",2015,"Queretaro",22,2046731,10144,0.00495619600230807
"1508",2015,"Quintana Roo",23,1505131,6208,0.00412455792884473
"1509",2015,"San Luis Potosi",24,2746317,17948,0.00653529800092269
"1510",2015,"Sinaloa",25,2996410,18238,0.00608661698499204
"1511",2015,"Sonora",26,2866556,15868,0.00553556253566998
"1512",2015,"State of Mexico",15,16351859,85312,0.00521726612246351
"1513",2015,"Tabasco",27,2410118,12793,0.00530803885950812
"1514",2015,"Tamaulipas",28,3478674,20382,0.00585912908194329
"1515",2015,"Tlaxcala",29,1284507,7196,0.00560214930708824
"1516",2015,"Veracruz",30,8196978,56143,0.00684923150946605
"1517",2015,"Yucatan",31,2114990,13389,0.00633052638546754
"1518",2015,"Zacatecas",32,1593390,10051,0.00630793465504365
"1519",2016,"Aguascalientes",1,1344961,6565,0.00488118242833807
"1520",2016,"Baja California",2,3373208,16158,0.00479009892067136
"1521",2016,"Baja California Sur",3,728241,3460,0.00475117440517631
"1522",2016,"Campeche",4,924825,5304,0.00573513908036656
"1523",2016,"Chiapas",7,5350822,27651,0.0051676172371273
"1524",2016,"Chihuahua",8,3629024,19373,0.00533834992548961
"1525",2016,"Coahuila",5,3020371,16217,0.0053692079549168
"1526",2016,"Colima",6,728064,4129,0.00567120472925457
"1527",2016,"Durango",10,1793015,10275,0.00573057113297993
"1528",2016,"Guanajuato",11,5966266,32882,0.00551131981041408
"1529",2016,"Guerrero",12,3588493,24656,0.00687085080004336
"1530",2016,"Hidalgo",13,2919316,18065,0.0061880933752975
"1531",2016,"Jalisco",14,8008557,45305,0.00565707405216695
"1532",2016,"Mexico City",9,9055523,62103,0.00685802465522974
"1533",2016,"Michoacan",16,4665755,29650,0.00635481288666036
"1534",2016,"Morelos",17,1942864,12774,0.00657482973589505
"1535",2016,"National",0,122038924,714867,0.00585769668044599
"1536",2016,"Nayarit",18,1204950,7302,0.00606000248972986
"1537",2016,"Nuevo Leon",19,5253232,28123,0.00535346620899286
"1538",2016,"Oaxaca",20,4033177,28169,0.00698432030134061
"1539",2016,"Puebla",21,6311614,37275,0.00590577940919708
"1540",2016,"Queretaro",22,2092275,10374,0.00495823923719396
"1541",2016,"Quintana Roo",23,1544500,6428,0.00416186468112658
"1542",2016,"San Luis Potosi",24,2770073,18230,0.00658105400110394
"1543",2016,"Sinaloa",25,3035073,18594,0.0061263765319648
"1544",2016,"Sonora",26,2902852,16180,0.00557382877253129
"1545",2016,"State of Mexico",15,16555293,87624,0.00529280877118877
"1546",2016,"Tabasco",27,2442320,13043,0.00534041403255921
"1547",2016,"Tamaulipas",28,3510655,20790,0.00592197182577041
"1548",2016,"Tlaxcala",29,1305770,7330,0.00561354603031162
"1549",2016,"Veracruz",30,8285413,57041,0.0068845089556791
"1550",2016,"Yucatan",31,2142517,13594,0.00634487380963605
"1551",2016,"Zacatecas",32,1609905,10164,0.00631341600901917
"1552",2017,"Aguascalientes",1,1365580,6769,0.00495686814393884
"1553",2017,"Baja California",2,3433349,16756,0.00488036607988294
"1554",2017,"Baja California Sur",3,745653,3597,0.00482395967024876
"1555",2017,"Campeche",4,941956,5437,0.00577203181464952
"1556",2017,"Chiapas",7,5436946,28286,0.00520255305092234
"1557",2017,"Chihuahua",8,3669703,19988,0.00544676231291742
"1558",2017,"Coahuila",5,3065646,16707,0.0054497486011105
"1559",2017,"Colima",6,741151,4239,0.00571948226474767
"1560",2017,"Durango",10,1810807,10506,0.00580183310535027
"1561",2017,"Guanajuato",11,6028614,33588,0.00557142985104039
"1562",2017,"Guerrero",12,3606022,24919,0.00691038490613757
"1563",2017,"Hidalgo",13,2958096,18486,0.0062492900838918
"1564",2017,"Jalisco",14,8103241,46456,0.00573301472830439
"1565",2017,"Mexico City",9,9052343,63516,0.00701652599774445
"1566",2017,"Michoacan",16,4703808,30103,0.00639970849150305
"1567",2017,"Morelos",17,1966476,13070,0.00664640707539782
"1568",2017,"National",0,123388002,732161,0.00593381032298424
"1569",2017,"Nayarit",18,1224215,7463,0.00609615141131256
"1570",2017,"Nuevo Leon",19,5335066,29049,0.00544491858207565
"1571",2017,"Oaxaca",20,4059707,28531,0.00702784708354568
"1572",2017,"Puebla",21,6380173,38030,0.0059606534180186
"1573",2017,"Queretaro",22,2135092,10728,0.0050246078389128
"1574",2017,"Quintana Roo",23,1585224,6712,0.00423410193133589
"1575",2017,"San Luis Potosi",24,2792725,18543,0.0066397514971936
"1576",2017,"Sinaloa",25,3063593,19056,0.00622014738902981
"1577",2017,"Sonora",26,2942362,16683,0.00566993456277644
"1578",2017,"State of Mexico",15,16761610,90416,0.00539423122241837
"1579",2017,"Tabasco",27,2472315,13375,0.00540990933598672
"1580",2017,"Tamaulipas",28,3543443,21307,0.00601307824056998
"1581",2017,"Tlaxcala",29,1322953,7487,0.00565930913645458
"1582",2017,"Veracruz",30,8347672,58109,0.0069611024486827
"1583",2017,"Yucatan",31,2169134,13914,0.00641454147138904
"1584",2017,"Zacatecas",32,1623327,10318,0.00635608229272352
"1585",2018,"Aguascalientes",1,1385877,6952,0.00501631818696753
"1586",2018,"Baja California",2,3492294,17284,0.00494918239987813
"1587",2018,"Baja California Sur",3,762770,3723,0.00488089463403123
"1588",2018,"Campeche",4,958852,5552,0.00579025751627988
"1589",2018,"Chiapas",7,5521647,28784,0.00521293737176607
"1590",2018,"Chihuahua",8,3708996,20480,0.0055217099182636
"1591",2018,"Coahuila",5,3109944,17135,0.00550974551310249
"1592",2018,"Colima",6,753958,4338,0.0057536361441884
"1593",2018,"Durango",10,1828072,10684,0.00584440875414098
"1594",2018,"Guanajuato",11,6088423,34104,0.00560145049054575
"1595",2018,"Guerrero",12,3622355,25054,0.0069164949321643
"1596",2018,"Hidalgo",13,2995763,18809,0.00627853404958937
"1597",2018,"Jalisco",14,8194984,47335,0.00577609425472948
"1598",2018,"Mexico City",9,9045719,64657,0.00714780107584593
"1599",2018,"Michoacan",16,4739793,30425,0.00641905669720176
"1600",2018,"Morelos",17,1989302,13318,0.00669481054158695
"1601",2018,"National",0,124692044,746100,0.00598354133965436
"1602",2018,"Nayarit",18,1243105,7587,0.00610326561312198
"1603",2018,"Nuevo Leon",19,5415318,29854,0.00551288031469251
"1604",2018,"Oaxaca",20,4084833,28759,0.00704043470075766
"1605",2018,"Puebla",21,6446510,38582,0.00598494379129172
"1606",2018,"Queretaro",22,2177131,11035,0.00506859715837035
"1607",2018,"Quintana Roo",23,1625399,6975,0.00429125402439647
"1608",2018,"San Luis Potosi",24,2814553,18757,0.00666429091937512
"1609",2018,"Sinaloa",25,3091166,19436,0.00628759503695369
"1610",2018,"Sonora",26,2981144,17120,0.00574276183907923
"1611",2018,"State of Mexico",15,16960443,92755,0.0054689019620537
"1612",2018,"Tabasco",27,2501445,13667,0.00546364201491538
"1613",2018,"Tamaulipas",28,3574986,21728,0.00607778603888239
"1614",2018,"Tlaxcala",29,1339689,7626,0.00569236591477574
"1615",2018,"Veracruz",30,8406164,58900,0.00700676313238714
"1616",2018,"Yucatan",31,2195272,14183,0.00646070281951394
"1617",2018,"Zacatecas",32,1636137,10439,0.00638027255663798
"1618",2019,"Aguascalientes",1,1405625,7141,0.00508030235660293
"1619",2019,"Baja California",2,3550079,17861,0.00503115564470537
"1620",2019,"Baja California Sur",3,779726,3853,0.00494147944277862
"1621",2019,"Campeche",4,975685,5657,0.00579797783095979
"1622",2019,"Chiapas",7,5605965,29348,0.00523513792897387
"1623",2019,"Chihuahua",8,3746865,21049,0.00561776311663217
"1624",2019,"Coahuila",5,3153984,17609,0.00558309744120452
"1625",2019,"Colima",6,766595,4445,0.00579836810832317
"1626",2019,"Durango",10,1844737,10904,0.00591086967952613
"1627",2019,"Guanajuato",11,6145872,34720,0.00564932038936053
"1628",2019,"Guerrero",12,3636993,25245,0.00694117365636942
"1629",2019,"Hidalgo",13,3032650,19204,0.00633241554416105
"1630",2019,"Jalisco",14,8282892,48376,0.00584047214427038
"1631",2019,"Mexico City",9,9036958,65931,0.00729570725016095
"1632",2019,"Michoacan",16,4775052,30809,0.00645207633340956
"1633",2019,"Morelos",17,2011648,13581,0.00675118112115042
"1634",2019,"National",0,125960168,761787,0.00604784045699272
"1635",2019,"Nayarit",18,1261525,7747,0.00614098016289808
"1636",2019,"Nuevo Leon",19,5494283,30720,0.00559126641274212
"1637",2019,"Oaxaca",20,4109069,29051,0.00706997132440463
"1638",2019,"Puebla",21,6511015,39228,0.0060248670906149
"1639",2019,"Queretaro",22,2218638,11387,0.00513242809327164
"1640",2019,"Quintana Roo",23,1664973,7256,0.00435802862869248
"1641",2019,"San Luis Potosi",24,2835651,19017,0.00670639652058734
"1642",2019,"Sinaloa",25,3117935,19851,0.00636671386670986
"1643",2019,"Sonora",26,3019006,17604,0.00583105830197091
"1644",2019,"State of Mexico",15,17152777,95357,0.0055592747460076
"1645",2019,"Tabasco",27,2530298,13971,0.00552148403073472
"1646",2019,"Tamaulipas",28,3605885,22198,0.00615604768316239
"1647",2019,"Tlaxcala",29,1356078,7778,0.00573565827334416
"1648",2019,"Veracruz",30,8462063,59833,0.00707073440601896
"1649",2019,"Yucatan",31,2221105,14472,0.00651567575598632
"1650",2019,"Zacatecas",32,1648541,10571,0.00641233672683907
"1651",2020,"Aguascalientes",1,1425105,7324,0.00513927043972198
"1652",2020,"Baja California",2,3606940,18424,0.00510793082224822
"1653",2020,"Baja California Sur",3,796398,3983,0.00500126821011605
"1654",2020,"Campeche",4,992306,5784,0.00582884714997188
"1655",2020,"Chiapas",7,5688998,29867,0.00524995790119807
"1656",2020,"Chihuahua",8,3783680,21560,0.00569815629228687
"1657",2020,"Coahuila",5,3197188,18036,0.00564120721083652
"1658",2020,"Colima",6,778989,4550,0.00584090404357443
"1659",2020,"Durango",10,1861051,11091,0.00595953576769256
"1660",2020,"Guanajuato",11,6201449,35274,0.00568802549210676
"1661",2020,"Guerrero",12,3650850,25398,0.00695673610255146
"1662",2020,"Hidalgo",13,3068696,19544,0.00636882897491312
"1663",2020,"Jalisco",14,8368602,49308,0.00589202354228341
"1664",2020,"MCMA",33,21942666,NA,NA
"1665",2020,"Mexico City",9,9025363,67078,0.00743216644028611
"1666",2020,"Michoacan",16,4808791,31141,0.00647584808738829
"1667",2020,"Morelos",17,2033373,13825,0.00679904769070898
"1668",2020,"National",0,127191826,776256,0.00610303369652072
"1669",2020,"Nayarit",18,1279671,7892,0.00616721016573791
"1670",2020,"Nuevo Leon",19,5571904,31541,0.00566072207992098
"1671",2020,"Oaxaca",20,4132318,29298,0.00708996742264269
"1672",2020,"Puebla",21,6573843,39822,0.00605764390783291
"1673",2020,"Queretaro",22,2259471,11712,0.00518351419425166
"1674",2020,"Quintana Roo",23,1704010,7525,0.00441605389639732
"1675",2020,"San Luis Potosi",24,2856171,19246,0.00673839206406059
"1676",2020,"Sinaloa",25,3143980,20246,0.00643960839445544
"1677",2020,"Sonora",26,3056397,18069,0.00591186288953955
"1678",2020,"State of Mexico",15,17338220,97790,0.00564014068341502
"1679",2020,"Tabasco",27,2558349,14262,0.00557468898887525
"1680",2020,"Tamaulipas",28,3635833,22621,0.00622168289907705
"1681",2020,"Tlaxcala",29,1372108,7916,0.00576922516303381
"1682",2020,"Veracruz",30,8514724,60646,0.00712248570828602
"1683",2020,"Yucatan",31,2246505,14752,0.00656664463244017
"1684",2020,"Zacatecas",32,1660543,10682,0.00643283552428332
"1685",2021,"Aguascalientes",1,1444062,7527,0.00521238007786369
"1686",2021,"Baja California",2,3662693,19006,0.00518907809090197
"1687",2021,"Baja California Sur",3,812901,4120,0.00506826784565402
"1688",2021,"Campeche",4,1008820,5903,0.00585139073372851
"1689",2021,"Chiapas",7,5771631,30426,0.00527164678407195
"1690",2021,"Chihuahua",8,3819190,22119,0.00579154218564669
"1691",2021,"Coahuila",5,3240147,18496,0.00570838298385845
"1692",2021,"Colima",6,791211,4661,0.00589096966548746
"1693",2021,"Durango",10,1876826,11300,0.0060208032071167
"1694",2021,"Guanajuato",11,6254799,35858,0.00573287806690511
"1695",2021,"Guerrero",12,3663125,25584,0.00698420064835352
"1696",2021,"Hidalgo",13,3104020,19922,0.00641812874917043
"1697",2021,"Jalisco",14,8450678,50290,0.00595100180127559
"1698",2021,"Mexico City",9,9011823,68265,0.00757504891074758
"1699",2021,"Michoacan",16,4841892,31510,0.00650778662555877
"1700",2021,"Morelos",17,2054644,14085,0.00685520216640936
"1701",2021,"National",0,128389290,791489,0.00616475875830453
"1702",2021,"Nayarit",18,1297358,8036,0.0061941268331486
"1703",2021,"Nuevo Leon",19,5648291,32409,0.00573784176488074
"1704",2021,"Oaxaca",20,4154772,29559,0.0071144698192825
"1705",2021,"Puebla",21,6634950,40436,0.00609439407983481
"1706",2021,"Queretaro",22,2299709,12056,0.0052424024083047
"1707",2021,"Quintana Roo",23,1742407,7794,0.00447312252533421
"1708",2021,"San Luis Potosi",24,2876007,19487,0.00677571368915305
"1709",2021,"Sinaloa",25,3169254,20635,0.00651099596308784
"1710",2021,"Sonora",26,3092972,18502,0.00598194875349664
"1711",2021,"State of Mexico",15,17517243,100375,0.00573006836749367
"1712",2021,"Tabasco",27,2586115,14575,0.00563586692780483
"1713",2021,"Tamaulipas",28,3665263,23078,0.0062964103803738
"1714",2021,"Tlaxcala",29,1387812,8057,0.00580554138456794
"1715",2021,"Veracruz",30,8564890,61522,0.00718304613369232
"1716",2021,"Yucatan",31,2271580,15038,0.00662006180720027
"1717",2021,"Zacatecas",32,1672205,10813,0.00646631244374942
"1718",2022,"Aguascalientes",1,1462736,7713,0.00527299526367027
"1719",2022,"Baja California",2,3717519,19581,0.00526722257505611
"1720",2022,"Baja California Sur",3,829104,4258,0.00513566452459523
"1721",2022,"Campeche",4,1025091,6019,0.00587167383188419
"1722",2022,"Chiapas",7,5852999,30970,0.00529130450902178
"1723",2022,"Chihuahua",8,3853714,22660,0.00588004195433289
"1724",2022,"Coahuila",5,3282254,18938,0.00576981549873959
"1725",2022,"Colima",6,803172,4765,0.00593272673848192
"1726",2022,"Durango",10,1892317,11486,0.00606980754281656
"1727",2022,"Guanajuato",11,6306386,36427,0.00577620843380028
"1728",2022,"Guerrero",12,3674718,25733,0.00700271422188043
"1729",2022,"Hidalgo",13,3138593,20281,0.00646181266573907
"1730",2022,"Jalisco",14,8530830,51270,0.00600996620492965
"1731",2022,"Mexico City",9,8995721,69409,0.00771577953562588
"1732",2022,"Michoacan",16,4873559,31854,0.00653608584609317
"1733",2022,"Morelos",17,2075280,14334,0.00690701977564473
"1734",2022,"National",0,129552175,806380,0.00622436481672345
"1735",2022,"Nayarit",18,1314826,8177,0.00621907385463932
"1736",2022,"Nuevo Leon",19,5723377,33250,0.00580950721925185
"1737",2022,"Oaxaca",20,4176360,29800,0.00713540020496317
"1738",2022,"Puebla",21,6694470,41040,0.00613043302905234
"1739",2022,"Queretaro",22,2339257,12405,0.00530296585625265
"1740",2022,"Quintana Roo",23,1780269,8081,0.00453920165997386
"1741",2022,"San Luis Potosi",24,2895295,19716,0.0068096687902269
"1742",2022,"Sinaloa",25,3193861,21027,0.00658356766308866
"1743",2022,"Sonora",26,3129157,18967,0.00606137691397395
"1744",2022,"State of Mexico",15,17689507,102935,0.00581898636293256
"1745",2022,"Tabasco",27,2613095,14882,0.00569516225012868
"1746",2022,"Tamaulipas",28,3693876,23526,0.00636891980131439
"1747",2022,"Tlaxcala",29,1403177,8206,0.0058481574313148
"1748",2022,"Veracruz",30,8611950,62359,0.00724098491050227
"1749",2022,"Yucatan",31,2296184,15325,0.0066741167084171
"1750",2022,"Zacatecas",32,1683521,10929,0.00649175151364313
"1751",2023,"Aguascalientes",1,1480885,7918,0.00534680275645982
"1752",2023,"Baja California",2,3771210,20192,0.00535424969704684
"1753",2023,"Baja California Sur",3,845127,4401,0.0052075013577841
"1754",2023,"Campeche",4,1041253,6154,0.00591018705348268
"1755",2023,"Chiapas",7,5933941,31521,0.00531198405916068
"1756",2023,"Chihuahua",8,3886939,23183,0.00596433337389653
"1757",2023,"Coahuila",5,3324079,19402,0.00583680472094676
"1758",2023,"Colima",6,814957,4882,0.00599050011227586
"1759",2023,"Durango",10,1907291,11688,0.00612806331073759
"1760",2023,"Guanajuato",11,6355797,37039,0.00582759329789797
"1761",2023,"Guerrero",12,3684811,25909,0.00703129685620239
"1762",2023,"Hidalgo",13,3172469,20659,0.00651196276464798
"1763",2023,"Jalisco",14,8607470,52271,0.00607274843827513
"1764",2023,"Mexico City",9,8977732,70574,0.00786100542987917
"1765",2023,"Michoacan",16,4904575,32209,0.00656713374757242
"1766",2023,"Morelos",17,2095462,14604,0.00696934613941937
"1767",2023,"National",0,130681134,821706,0.00628787013739872
"1768",2023,"Nayarit",18,1331871,8325,0.00625060535141917
"1769",2023,"Nuevo Leon",19,5797237,34107,0.00588331993327166
