"","year","state","CVE_GEO","age_group","ferty_rate","births"
"16612",2041,"30",30,"15-19",63.52,19437
"16613",2041,"30",30,"20-24",100.49,31215
"16614",2041,"30",30,"25-29",92.13,28673
"16615",2041,"30",30,"30-34",61.19,18901
"16616",2041,"30",30,"35-39",26.96,8366
"16617",2041,"30",30,"40-44",7.96,2483
"16618",2041,"30",30,"45-49",0.85,269
"16619",2041,"31",31,"15-19",53.82,4739
"16620",2041,"31",31,"20-24",90.4,8278
"16621",2041,"31",31,"25-29",82.15,7681
"16622",2041,"31",31,"30-34",63.43,6008
"16623",2041,"31",31,"35-39",28.42,2755
"16624",2041,"31",31,"40-44",9.32,914
"16625",2041,"31",31,"45-49",1.53,151
"16626",2041,"32",32,"15-19",62.66,4313
"16627",2041,"32",32,"20-24",100.72,6945
"16628",2041,"32",32,"25-29",99.84,6892
"16629",2041,"32",32,"30-34",76.94,5104
"16630",2041,"32",32,"35-39",40.35,2547
"16631",2041,"32",32,"40-44",10.81,651
"16632",2041,"32",32,"45-49",0.88,52
"16633",2042,"01",1,"15-19",59.62,3561
"16634",2042,"01",1,"20-24",92.4,5674
"16635",2042,"01",1,"25-29",79.08,4997
"16636",2042,"01",1,"30-34",55.69,3593
"16637",2042,"01",1,"35-39",33.65,2195
"16638",2042,"01",1,"40-44",6.91,442
"16639",2042,"01",1,"45-49",0.18,11
"16640",2042,"02",2,"15-19",51.51,7693
"16641",2042,"02",2,"20-24",90.65,14297
"16642",2042,"02",2,"25-29",81.61,13510
"16643",2042,"02",2,"30-34",59.45,9948
"16644",2042,"02",2,"35-39",25.68,4318
"16645",2042,"02",2,"40-44",6.83,1136
"16646",2042,"02",2,"45-49",0.73,120
"16647",2042,"03",3,"15-19",61.31,2275
"16648",2042,"03",3,"20-24",118.86,4519
"16649",2042,"03",3,"25-29",91.14,3551
"16650",2042,"03",3,"30-34",70.11,2703
"16651",2042,"03",3,"35-39",37.9,1451
"16652",2042,"03",3,"40-44",4.44,166
"16653",2042,"03",3,"45-49",0,0
"16654",2042,"04",4,"15-19",69.07,3132
"16655",2042,"04",4,"20-24",104.84,4909
"16656",2042,"04",4,"25-29",97.06,4702
"16657",2042,"04",4,"30-34",61.13,2903
"16658",2042,"04",4,"35-39",32.02,1495
"16659",2042,"04",4,"40-44",7.43,343
"16660",2042,"04",4,"45-49",0.35,16
"16661",2042,"07",7,"15-19",72.87,21649
"16662",2042,"07",7,"20-24",128.47,36900
"16663",2042,"07",7,"25-29",115.07,32354
"16664",2042,"07",7,"30-34",82.98,22205
"16665",2042,"07",7,"35-39",47.43,11971
"16666",2042,"07",7,"40-44",16.3,3896
"16667",2042,"07",7,"45-49",2.07,480
"16668",2042,"08",8,"15-19",59.65,8603
"16669",2042,"08",8,"20-24",99.4,14752
"16670",2042,"08",8,"25-29",83.44,12780
"16671",2042,"08",8,"30-34",55.99,8752
"16672",2042,"08",8,"35-39",25.05,3920
"16673",2042,"08",8,"40-44",7.29,1108
"16674",2042,"08",8,"45-49",0.77,113
"16675",2042,"09",9,"15-19",44.41,8967
"16676",2042,"09",9,"20-24",74.52,16567
"16677",2042,"09",9,"25-29",61.61,14936
"16678",2042,"09",9,"30-34",51.52,13661
"16679",2042,"09",9,"35-39",33.79,9580
"16680",2042,"09",9,"40-44",8.44,2511
"16681",2042,"09",9,"45-49",0.42,131
"16682",2042,"05",5,"15-19",82.1,11991
"16683",2042,"05",5,"20-24",123.75,18113
"16684",2042,"05",5,"25-29",103.03,14669
"16685",2042,"05",5,"30-34",73.13,9914
"16686",2042,"05",5,"35-39",31.94,4260
"16687",2042,"05",5,"40-44",8.14,1063
"16688",2042,"05",5,"45-49",0.79,100
"16689",2042,"06",6,"15-19",58.69,1968
"16690",2042,"06",6,"20-24",104.65,3639
"16691",2042,"06",6,"25-29",89.2,3145
"16692",2042,"06",6,"30-34",69.41,2388
"16693",2042,"06",6,"35-39",33.13,1130
"16694",2042,"06",6,"40-44",10.11,343
"16695",2042,"06",6,"45-49",1.26,43
"16696",2042,"10",10,"15-19",51.89,3843
"16697",2042,"10",10,"20-24",98.25,7373
"16698",2042,"10",10,"25-29",85.48,6747
"16699",2042,"10",10,"30-34",63.48,5033
"16700",2042,"10",10,"35-39",36.67,2812
"16701",2042,"10",10,"40-44",11.76,866
"16702",2042,"10",10,"45-49",1.35,97
"16703",2042,"11",11,"15-19",55.15,13592
"16704",2042,"11",11,"20-24",90.72,23004
"16705",2042,"11",11,"25-29",88.66,22660
"16706",2042,"11",11,"30-34",68,16986
"16707",2042,"11",11,"35-39",34.47,8527
"16708",2042,"11",11,"40-44",10.37,2531
"16709",2042,"11",11,"45-49",1.14,278
"16710",2042,"12",12,"15-19",55.17,7444
"16711",2042,"12",12,"20-24",94.37,12787
"16712",2042,"12",12,"25-29",86.57,11882
"16713",2042,"12",12,"30-34",65.85,8998
"16714",2042,"12",12,"35-39",35.97,4850
"16715",2042,"12",12,"40-44",12.02,1584
"16716",2042,"12",12,"45-49",1.54,199
"16717",2042,"13",13,"15-19",58.14,7447
"16718",2042,"13",13,"20-24",104.99,13626
"16719",2042,"13",13,"25-29",91.73,12031
"16720",2042,"13",13,"30-34",62.26,8234
"16721",2042,"13",13,"35-39",28.28,3736
"16722",2042,"13",13,"40-44",8.41,1082
"16723",2042,"13",13,"45-49",0.99,126
"16724",2042,"14",14,"15-19",50.4,16248
"16725",2042,"14",14,"20-24",87.53,29504
"16726",2042,"14",14,"25-29",82.44,28747
"16727",2042,"14",14,"30-34",63.9,22304
"16728",2042,"14",14,"35-39",32.86,11400
"16729",2042,"14",14,"40-44",9.61,3265
"16730",2042,"14",14,"45-49",0.99,331
"16731",2042,"15",15,"15-19",52.58,33397
"16732",2042,"15",15,"20-24",98.92,65749
"16733",2042,"15",15,"25-29",79.46,54106
"16734",2042,"15",15,"30-34",52.53,36364
"16735",2042,"15",15,"35-39",27.3,19337
"16736",2042,"15",15,"40-44",7.77,5517
"16737",2042,"15",15,"45-49",0.69,494
"16738",2042,"16",16,"15-19",67.17,13222
"16739",2042,"16",16,"20-24",105.77,20679
"16740",2042,"16",16,"25-29",101.53,19797
"16741",2042,"16",16,"30-34",74.9,14109
"16742",2042,"16",16,"35-39",39.08,7086
"16743",2042,"16",16,"40-44",12.89,2263
"16744",2042,"16",16,"45-49",1.65,289
"16745",2042,"17",17,"15-19",62.25,4996
"16746",2042,"17",17,"20-24",108.13,8893
"16747",2042,"17",17,"25-29",87.91,7195
"16748",2042,"17",17,"30-34",61.86,4973
"16749",2042,"17",17,"35-39",35.06,2848
"16750",2042,"17",17,"40-44",7.4,606
"16751",2042,"17",17,"45-49",0.24,20
"16752",2042,"18",18,"15-19",64.53,3599
"16753",2042,"18",18,"20-24",112.75,6446
"16754",2042,"18",18,"25-29",83.88,4979
"16755",2042,"18",18,"30-34",55.7,3234
"16756",2042,"18",18,"35-39",27.17,1518
"16757",2042,"18",18,"40-44",10.73,579
"16758",2042,"18",18,"45-49",1.56,83
"16759",2042,"19",19,"15-19",55.09,12646
"16760",2042,"19",19,"20-24",93.06,22093
"16761",2042,"19",19,"25-29",90.14,22083
"16762",2042,"19",19,"30-34",73.25,18012
"16763",2042,"19",19,"35-39",37.67,9271
"16764",2042,"19",19,"40-44",8.16,1973
"16765",2042,"19",19,"45-49",0.37,87
"16766",2042,"20",20,"15-19",59.43,9527
"16767",2042,"20",20,"20-24",103.59,16540
"16768",2042,"20",20,"25-29",96.77,15559
"16769",2042,"20",20,"30-34",64.1,10461
"16770",2042,"20",20,"35-39",30.11,4862
"16771",2042,"20",20,"40-44",8.38,1306
"16772",2042,"20",20,"45-49",0.79,121
"16773",2042,"21",21,"15-19",63.58,17149
"16774",2042,"21",21,"20-24",101.79,27978
"16775",2042,"21",21,"25-29",88.42,24577
"16776",2042,"21",21,"30-34",62.5,17328
"16777",2042,"21",21,"35-39",28.43,7840
"16778",2042,"21",21,"40-44",8.18,2202
"16779",2042,"21",21,"45-49",0.95,249
"16780",2042,"22",22,"15-19",50.97,5071
"16781",2042,"22",22,"20-24",93.63,9665
"16782",2042,"22",22,"25-29",89.54,9439
"16783",2042,"22",22,"30-34",66.93,7051
"16784",2042,"22",22,"35-39",33.82,3602
"16785",2042,"22",22,"40-44",9.64,1029
"16786",2042,"22",22,"45-49",0.94,101
"16787",2042,"23",23,"15-19",53.76,4314
"16788",2042,"23",23,"20-24",97.59,8430
"16789",2042,"23",23,"25-29",82.61,7496
"16790",2042,"23",23,"30-34",56.87,5106
"16791",2042,"23",23,"35-39",28.84,2562
"16792",2042,"23",23,"40-44",6.94,602
"16793",2042,"23",23,"45-49",0.42,36
"16794",2042,"33",0,"15-19",58.55,289155
"16795",2042,"33",0,"20-24",100.06,506642
"16796",2042,"33",0,"25-29",88.58,457238
"16797",2042,"33",0,"30-34",63.83,329849
"16798",2042,"33",0,"35-39",32.36,167179
"16799",2042,"33",0,"40-44",8.94,45558
"16800",2042,"33",0,"45-49",0.87,4391
"16801",2042,"24",24,"15-19",58.38,6409
"16802",2042,"24",24,"20-24",108.96,12100
"16803",2042,"24",24,"25-29",82.35,9033
"16804",2042,"24",24,"30-34",56.31,6249
"16805",2042,"24",24,"35-39",33.35,3785
"16806",2042,"24",24,"40-44",5.72,643
"16807",2042,"24",24,"45-49",0.1,11
"16808",2042,"25",25,"15-19",58.24,6793
"16809",2042,"25",25,"20-24",90.19,10674
"16810",2042,"25",25,"25-29",88.3,10575
"16811",2042,"25",25,"30-34",71.32,8627
"16812",2042,"25",25,"35-39",34.55,4247
"16813",2042,"25",25,"40-44",7.9,969
"16814",2042,"25",25,"45-49",0.44,53
"16815",2042,"26",26,"15-19",52.54,6433
"16816",2042,"26",26,"20-24",91.4,11397
"16817",2042,"26",26,"25-29",93.02,12093
"16818",2042,"26",26,"30-34",69.51,9244
"16819",2042,"26",26,"35-39",34.94,4674
"16820",2042,"26",26,"40-44",9.75,1285
"16821",2042,"26",26,"45-49",1,129
"16822",2042,"27",27,"15-19",66.88,7076
"16823",2042,"27",27,"20-24",110.95,11865
"16824",2042,"27",27,"25-29",99.08,10778
"16825",2042,"27",27,"30-34",67.67,7251
"16826",2042,"27",27,"35-39",32.22,3381
"16827",2042,"27",27,"40-44",10.71,1107
"16828",2042,"27",27,"45-49",1.54,161
"16829",2042,"28",28,"15-19",61.17,8694
"16830",2042,"28",28,"20-24",116.9,16702
"16831",2042,"28",28,"25-29",100.99,14559
"16832",2042,"28",28,"30-34",75.64,10866
"16833",2042,"28",28,"35-39",36.22,5103
"16834",2042,"28",28,"40-44",4.6,622
"16835",2042,"28",28,"45-49",0.04,5
"16836",2042,"29",29,"15-19",58.38,3296
"16837",2042,"29",29,"20-24",102.32,5919
"16838",2042,"29",29,"25-29",90.84,5297
"16839",2042,"29",29,"30-34",59.47,3480
"16840",2042,"29",29,"35-39",30.8,1817
"16841",2042,"29",29,"40-44",8.43,490
"16842",2042,"29",29,"45-49",0.68,39
"16843",2042,"30",30,"15-19",63.36,19159
"16844",2042,"30",30,"20-24",100.25,30773
"16845",2042,"30",30,"25-29",91.92,28484
"16846",2042,"30",30,"30-34",61.05,18792
"16847",2042,"30",30,"35-39",26.89,8310
"16848",2042,"30",30,"40-44",7.96,2466
"16849",2042,"30",30,"45-49",0.85,267
"16850",2042,"31",31,"15-19",53.71,4698
"16851",2042,"31",31,"20-24",90.22,8219
"16852",2042,"31",31,"25-29",82,7658
"16853",2042,"31",31,"30-34",63.33,5988
"16854",2042,"31",31,"35-39",28.37,2743
"16855",2042,"31",31,"40-44",9.34,914
"16856",2042,"31",31,"45-49",1.51,149
"16857",2042,"32",32,"15-19",62.37,4263
"16858",2042,"32",32,"20-24",100.21,6856
"16859",2042,"32",32,"25-29",99.27,6819
"16860",2042,"32",32,"30-34",76.47,5092
"16861",2042,"32",32,"35-39",40.12,2548
"16862",2042,"32",32,"40-44",10.75,649
"16863",2042,"32",32,"45-49",0.88,52
"16864",2043,"01",1,"15-19",59.67,3539
"16865",2043,"01",1,"20-24",92.42,5640
"16866",2043,"01",1,"25-29",79.04,4960
"16867",2043,"01",1,"30-34",55.67,3578
"16868",2043,"01",1,"35-39",33.63,2193
"16869",2043,"01",1,"40-44",6.92,445
"16870",2043,"01",1,"45-49",0.18,11
"16871",2043,"02",2,"15-19",51.37,7626
"16872",2043,"02",2,"20-24",90.42,14182
"16873",2043,"02",2,"25-29",81.38,13431
"16874",2043,"02",2,"30-34",59.3,9935
"16875",2043,"02",2,"35-39",25.61,4312
"16876",2043,"02",2,"40-44",6.81,1136
"16877",2043,"02",2,"45-49",0.73,120
"16878",2043,"03",3,"15-19",60.85,2256
"16879",2043,"03",3,"20-24",118.07,4484
"16880",2043,"03",3,"25-29",90.5,3533
"16881",2043,"03",3,"30-34",69.61,2696
"16882",2043,"03",3,"35-39",37.64,1445
"16883",2043,"03",3,"40-44",4.44,167
"16884",2043,"03",3,"45-49",0,0
"16885",2043,"04",4,"15-19",68.6,3104
"16886",2043,"04",4,"20-24",104.12,4866
"16887",2043,"04",4,"25-29",96.31,4668
"16888",2043,"04",4,"30-34",60.74,2909
"16889",2043,"04",4,"35-39",31.8,1491
"16890",2043,"04",4,"40-44",7.42,343
"16891",2043,"04",4,"45-49",0.35,16
"16892",2043,"07",7,"15-19",72.36,21509
"16893",2043,"07",7,"20-24",127.6,36655
"16894",2043,"07",7,"25-29",114.24,32116
"16895",2043,"07",7,"30-34",82.38,22242
"16896",2043,"07",7,"35-39",47.08,11990
"16897",2043,"07",7,"40-44",16.21,3901
"16898",2043,"07",7,"45-49",2.06,478
"16899",2043,"08",8,"15-19",59.5,8508
"16900",2043,"08",8,"20-24",99.19,14600
"16901",2043,"08",8,"25-29",83.24,12625
"16902",2043,"08",8,"30-34",55.84,8684
"16903",2043,"08",8,"35-39",24.99,3908
"16904",2043,"08",8,"40-44",7.27,1110
"16905",2043,"08",8,"45-49",0.77,113
"16906",2043,"09",9,"15-19",44.21,8766
"16907",2043,"09",9,"20-24",74.19,16201
"16908",2043,"09",9,"25-29",61.33,14587
"16909",2043,"09",9,"30-34",51.27,13312
"16910",2043,"09",9,"35-39",33.62,9371
"16911",2043,"09",9,"40-44",8.4,2464
"16912",2043,"09",9,"45-49",0.41,127
"16913",2043,"05",5,"15-19",81.43,11871
"16914",2043,"05",5,"20-24",122.78,17947
"16915",2043,"05",5,"25-29",102.18,14693
"16916",2043,"05",5,"30-34",72.54,9894
"16917",2043,"05",5,"35-39",31.67,4233
"16918",2043,"05",5,"40-44",8.06,1058
"16919",2043,"05",5,"45-49",0.78,99
"16920",2043,"06",6,"15-19",58.36,1947
"16921",2043,"06",6,"20-24",104.09,3602
"16922",2043,"06",6,"25-29",88.65,3135
"16923",2043,"06",6,"30-34",69.06,2388
"16924",2043,"06",6,"35-39",32.93,1126
"16925",2043,"06",6,"40-44",9.98,339
"16926",2043,"06",6,"45-49",1.23,42
"16927",2043,"10",10,"15-19",51.78,3811
"16928",2043,"10",10,"20-24",98.13,7309
"16929",2043,"10",10,"25-29",85.33,6625
"16930",2043,"10",10,"30-34",63.33,5031
"16931",2043,"10",10,"35-39",36.6,2822
"16932",2043,"10",10,"40-44",11.78,871
"16933",2043,"10",10,"45-49",1.34,96
"16934",2043,"11",11,"15-19",54.99,13400
"16935",2043,"11",11,"20-24",90.46,22687
"16936",2043,"11",11,"25-29",88.38,22507
"16937",2043,"11",11,"30-34",67.79,16913
"16938",2043,"11",11,"35-39",34.34,8478
"16939",2043,"11",11,"40-44",10.34,2521
"16940",2043,"11",11,"45-49",1.14,276
"16941",2043,"12",12,"15-19",55.19,7344
"16942",2043,"12",12,"20-24",94.36,12614
"16943",2043,"12",12,"25-29",86.57,11709
"16944",2043,"12",12,"30-34",65.82,8939
"16945",2043,"12",12,"35-39",35.94,4826
"16946",2043,"12",12,"40-44",12.03,1582
"16947",2043,"12",12,"45-49",1.55,200
"16948",2043,"13",13,"15-19",57.9,7378
"16949",2043,"13",13,"20-24",104.58,13493
"16950",2043,"13",13,"25-29",91.35,11953
"16951",2043,"13",13,"30-34",61.97,8188
"16952",2043,"13",13,"35-39",28.16,3731
"16953",2043,"13",13,"40-44",8.38,1084
"16954",2043,"13",13,"45-49",0.98,125
"16955",2043,"14",14,"15-19",50.43,16092
"16956",2043,"14",14,"20-24",87.6,29199
"16957",2043,"14",14,"25-29",82.49,28575
"16958",2043,"14",14,"30-34",63.93,22279
"16959",2043,"14",14,"35-39",32.88,11408
"16960",2043,"14",14,"40-44",9.62,3275
"16961",2043,"14",14,"45-49",0.99,331
"16962",2043,"15",15,"15-19",52.36,32894
"16963",2043,"15",15,"20-24",98.43,64744
"16964",2043,"15",15,"25-29",79.1,53632
"16965",2043,"15",15,"30-34",52.29,35968
"16966",2043,"15",15,"35-39",27.16,19143
"16967",2043,"15",15,"40-44",7.74,5489
"16968",2043,"15",15,"45-49",0.69,490
"16969",2043,"16",16,"15-19",66.66,13036
"16970",2043,"16",16,"20-24",104.99,20392
"16971",2043,"16",16,"25-29",100.72,19504
"16972",2043,"16",16,"30-34",74.31,14030
"16973",2043,"16",16,"35-39",38.78,7047
"16974",2043,"16",16,"40-44",12.8,2246
"16975",2043,"16",16,"45-49",1.64,285
"16976",2043,"17",17,"15-19",61.97,4937
"16977",2043,"17",17,"20-24",107.64,8794
"16978",2043,"17",17,"25-29",87.48,7173
"16979",2043,"17",17,"30-34",61.56,4944
"16980",2043,"17",17,"35-39",34.87,2823
"16981",2043,"17",17,"40-44",7.39,604
"16982",2043,"17",17,"45-49",0.23,19
"16983",2043,"18",18,"15-19",64.44,3579
"16984",2043,"18",18,"20-24",112.62,6394
"16985",2043,"18",18,"25-29",83.77,4941
"16986",2043,"18",18,"30-34",55.65,3260
"16987",2043,"18",18,"35-39",27.16,1532
"16988",2043,"18",18,"40-44",10.71,582
"16989",2043,"18",18,"45-49",1.57,84
"16990",2043,"19",19,"15-19",54.94,12585
"16991",2043,"19",19,"20-24",92.81,21977
"16992",2043,"19",19,"25-29",89.89,21937
"16993",2043,"19",19,"30-34",73.03,17967
"16994",2043,"19",19,"35-39",37.55,9247
"16995",2043,"19",19,"40-44",8.12,1973
"16996",2043,"19",19,"45-49",0.37,87
"16997",2043,"20",20,"15-19",59.14,9405
"16998",2043,"20",20,"20-24",103.07,16335
"16999",2043,"20",20,"25-29",96.31,15320
"17000",2043,"20",20,"30-34",63.74,10342
"17001",2043,"20",20,"35-39",29.94,4834
"17002",2043,"20",20,"40-44",8.34,1303
"17003",2043,"20",20,"45-49",0.79,120
"17004",2043,"21",21,"15-19",63.33,16947
"17005",2043,"21",21,"20-24",101.37,27662
"17006",2043,"21",21,"25-29",88.06,24321
"17007",2043,"21",21,"30-34",62.23,17205
"17008",2043,"21",21,"35-39",28.3,7800
"17009",2043,"21",21,"40-44",8.15,2200
"17010",2043,"21",21,"45-49",0.94,248
"17011",2043,"22",22,"15-19",50.73,5022
"17012",2043,"22",22,"20-24",93.22,9585
"17013",2043,"22",22,"25-29",89.12,9408
"17014",2043,"22",22,"30-34",66.62,7030
"17015",2043,"22",22,"35-39",33.63,3582
"17016",2043,"22",22,"40-44",9.6,1026
"17017",2043,"22",22,"45-49",0.93,100
"17018",2043,"23",23,"15-19",53.6,4284
"17019",2043,"23",23,"20-24",97.27,8371
"17020",2043,"23",23,"25-29",82.31,7487
"17021",2043,"23",23,"30-34",56.66,5117
"17022",2043,"23",23,"35-39",28.72,2562
"17023",2043,"23",23,"40-44",6.89,601
"17024",2043,"23",23,"45-49",0.42,36
"17025",2043,"33",0,"15-19",58.32,285873
"17026",2043,"33",0,"20-24",99.68,500902
"17027",2043,"33",0,"25-29",88.24,453103
"17028",2043,"33",0,"30-34",63.59,327937
"17029",2043,"33",0,"35-39",32.23,166311
"17030",2043,"33",0,"40-44",8.9,45431
"17031",2043,"33",0,"45-49",0.86,4365
"17032",2043,"24",24,"15-19",58.22,6327
"17033",2043,"24",24,"20-24",108.64,11969
"17034",2043,"24",24,"25-29",82.09,8996
"17035",2043,"24",24,"30-34",56.07,6169
"17036",2043,"24",24,"35-39",33.22,3750
"17037",2043,"24",24,"40-44",5.69,640
"17038",2043,"24",24,"45-49",0.1,11
"17039",2043,"25",25,"15-19",58.12,6730
"17040",2043,"25",25,"20-24",89.99,10581
"17041",2043,"25",25,"25-29",88.11,10474
"17042",2043,"25",25,"30-34",71.15,8558
"17043",2043,"25",25,"35-39",34.45,4218
"17044",2043,"25",25,"40-44",7.89,968
"17045",2043,"25",25,"45-49",0.44,54
"17046",2043,"26",26,"15-19",52.6,6423
"17047",2043,"26",26,"20-24",91.56,11378
"17048",2043,"26",26,"25-29",93.15,12004
"17049",2043,"26",26,"30-34",69.61,9247
"17050",2043,"26",26,"35-39",34.98,4685
"17051",2043,"26",26,"40-44",9.78,1294
"17052",2043,"26",26,"45-49",1.01,131
"17053",2043,"27",27,"15-19",66.33,6987
"17054",2043,"27",27,"20-24",110.03,11706
"17055",2043,"27",27,"25-29",98.26,10647
"17056",2043,"27",27,"30-34",67.13,7221
"17057",2043,"27",27,"35-39",31.96,3364
"17058",2043,"27",27,"40-44",10.64,1100
"17059",2043,"27",27,"45-49",1.54,160
"17060",2043,"28",28,"15-19",60.86,8623
"17061",2043,"28",28,"20-24",116.32,16542
"17062",2043,"28",28,"25-29",100.46,14394
"17063",2043,"28",28,"30-34",75.2,10788
"17064",2043,"28",28,"35-39",36.01,5087
"17065",2043,"28",28,"40-44",4.58,623
"17066",2043,"28",28,"45-49",0.04,5
"17067",2043,"29",29,"15-19",58.13,3258
"17068",2043,"29",29,"20-24",101.87,5851
"17069",2043,"29",29,"25-29",90.48,5271
"17070",2043,"29",29,"30-34",59.23,3456
"17071",2043,"29",29,"35-39",30.7,1809
"17072",2043,"29",29,"40-44",8.39,489
"17073",2043,"29",29,"45-49",0.66,38
"17074",2043,"30",30,"15-19",63,18825
"17075",2043,"30",30,"20-24",99.69,30237
"17076",2043,"30",30,"25-29",91.37,28140
"17077",2043,"30",30,"30-34",60.69,18618
"17078",2043,"30",30,"35-39",26.73,8224
"17079",2043,"30",30,"40-44",7.92,2443
"17080",2043,"30",30,"45-49",0.84,263
"17081",2043,"31",31,"15-19",53.49,4647
"17082",2043,"31",31,"20-24",89.83,8140
"17083",2043,"31",31,"25-29",81.61,7605
"17084",2043,"31",31,"30-34",63,5950
"17085",2043,"31",31,"35-39",28.23,2723
"17086",2043,"31",31,"40-44",9.27,907
"17087",2043,"31",31,"45-49",1.51,149
"17088",2043,"32",32,"15-19",62.05,4213
"17089",2043,"32",32,"20-24",99.64,6765
"17090",2043,"32",32,"25-29",98.68,6732
"17091",2043,"32",32,"30-34",76.03,5079
"17092",2043,"32",32,"35-39",39.87,2547
"17093",2043,"32",32,"40-44",10.67,647
"17094",2043,"32",32,"45-49",0.86,51
"17095",2044,"01",1,"15-19",59.07,3478
"17096",2044,"01",1,"20-24",91.48,5548
"17097",2044,"01",1,"25-29",78.3,4877
"17098",2044,"01",1,"30-34",55.14,3531
"17099",2044,"01",1,"35-39",33.3,2167
"17100",2044,"01",1,"40-44",6.82,441
"17101",2044,"01",1,"45-49",0.18,11
"17102",2044,"02",2,"15-19",51.04,7532
"17103",2044,"02",2,"20-24",89.86,14013
"17104",2044,"02",2,"25-29",80.88,13284
"17105",2044,"02",2,"30-34",58.92,9891
"17106",2044,"02",2,"35-39",25.44,4287
"17107",2044,"02",2,"40-44",6.77,1134
"17108",2044,"02",2,"45-49",0.73,120
"17109",2044,"03",3,"15-19",60.92,2256
"17110",2044,"03",3,"20-24",118.22,4484
"17111",2044,"03",3,"25-29",90.55,3535
"17112",2044,"03",3,"30-34",69.7,2714
"17113",2044,"03",3,"35-39",37.63,1448
"17114",2044,"03",3,"40-44",4.44,168
"17115",2044,"03",3,"45-49",0,0
"17116",2044,"04",4,"15-19",68.61,3098
"17117",2044,"04",4,"20-24",104.18,4858
"17118",2044,"04",4,"25-29",96.38,4662
"17119",2044,"04",4,"30-34",60.77,2938
"17120",2044,"04",4,"35-39",31.87,1501
"17121",2044,"04",4,"40-44",7.42,344
"17122",2044,"04",4,"45-49",0.35,16
"17123",2044,"07",7,"15-19",72.29,21505
"17124",2044,"07",7,"20-24",127.49,36632
"17125",2044,"07",7,"25-29",114.17,32049
"17126",2044,"07",7,"30-34",82.3,22415
"17127",2044,"07",7,"35-39",47.05,12085
"17128",2044,"07",7,"40-44",16.22,3934
"17129",2044,"07",7,"45-49",2.06,480
"17130",2044,"08",8,"15-19",59.03,8370
"17131",2044,"08",8,"20-24",98.39,14365
"17132",2044,"08",8,"25-29",82.6,12402
"17133",2044,"08",8,"30-34",55.37,8563
"17134",2044,"08",8,"35-39",24.78,3868
"17135",2044,"08",8,"40-44",7.21,1105
"17136",2044,"08",8,"45-49",0.76,113
"17137",2044,"09",9,"15-19",44.3,8623
"17138",2044,"09",9,"20-24",74.34,15946
"17139",2044,"09",9,"25-29",61.47,14362
"17140",2044,"09",9,"30-34",51.35,13047
"17141",2044,"09",9,"35-39",33.68,9219
"17142",2044,"09",9,"40-44",8.42,2435
"17143",2044,"09",9,"45-49",0.41,126
"17144",2044,"05",5,"15-19",81.48,11859
"17145",2044,"05",5,"20-24",122.85,17933
"17146",2044,"05",5,"25-29",102.23,14812
"17147",2044,"05",5,"30-34",72.62,9982
"17148",2044,"05",5,"35-39",31.72,4247
"17149",2044,"05",5,"40-44",8.07,1063
"17150",2044,"05",5,"45-49",0.78,100
"17151",2044,"06",6,"15-19",58.28,1935
"17152",2044,"06",6,"20-24",103.95,3579
"17153",2044,"06",6,"25-29",88.6,3135
"17154",2044,"06",6,"30-34",68.96,2399
"17155",2044,"06",6,"35-39",32.89,1127
"17156",2044,"06",6,"40-44",10.08,343
"17157",2044,"06",6,"45-49",1.27,43
"17158",2044,"10",10,"15-19",51.26,3751
"17159",2044,"10",10,"20-24",97.13,7183
"17160",2044,"10",10,"25-29",84.56,6450
"17161",2044,"10",10,"30-34",62.7,4985
"17162",2044,"10",10,"35-39",36.25,2807
"17163",2044,"10",10,"40-44",11.66,867
"17164",2044,"10",10,"45-49",1.33,96
"17165",2044,"11",11,"15-19",54.57,13146
