"","year","state","CVE_GEO","age","population","births_grouped","births","ferty_rate","birth_rate"
"409",2020,"Hidalgo",13,38,41560,3780,756,6.512,0.0181905678537055
"410",2020,"Hidalgo",13,39,40985,3780,756,6.512,0.0184457728437233
"411",2020,"Hidalgo",13,40,40496,1032,206.4,1.886,0.0050967996839194
"412",2020,"Hidalgo",13,41,40065,1032,206.4,1.886,0.00515162860351928
"413",2020,"Hidalgo",13,42,39712,1032,206.4,1.886,0.00519742143432716
"414",2020,"Hidalgo",13,43,39436,1032,206.4,1.886,0.00523379653108835
"415",2020,"Hidalgo",13,44,39236,1032,206.4,1.886,0.00526047507391171
"416",2020,"Hidalgo",13,45,38828,112,22.4,0.22,0.000576903265684558
"417",2020,"Hidalgo",13,46,38267,112,22.4,0.22,0.000585360754697259
"418",2020,"Hidalgo",13,47,37557,112,22.4,0.22,0.000596426764651064
"419",2020,"Hidalgo",13,48,36700,112,22.4,0.22,0.000610354223433243
"420",2020,"Hidalgo",13,49,35762,112,22.4,0.22,0.000626363178793132
"421",2020,"Jalisco",14,15,149059,23031,4606.2,12.656,0.0309018576536808
"422",2020,"Jalisco",14,16,148506,23031,4606.2,12.656,0.0310169286089451
"423",2020,"Jalisco",14,17,147818,23031,4606.2,12.656,0.0311612929413197
"424",2020,"Jalisco",14,18,147261,23031,4606.2,12.656,0.0312791574143867
"425",2020,"Jalisco",14,19,146553,23031,4606.2,12.656,0.031430267548259
"426",2020,"Jalisco",14,20,145815,39100,7820,21.92,0.0536295991496074
"427",2020,"Jalisco",14,21,145249,39100,7820,21.92,0.0538385806442729
"428",2020,"Jalisco",14,22,144888,39100,7820,21.92,0.0539727237590415
"429",2020,"Jalisco",14,23,144782,39100,7820,21.92,0.0540122390904947
"430",2020,"Jalisco",14,24,144836,39100,7820,21.92,0.0539921014112513
"431",2020,"Jalisco",14,25,144687,36235,7247,20.6,0.0500874301077498
"432",2020,"Jalisco",14,26,143874,36235,7247,20.6,0.0503704630440524
"433",2020,"Jalisco",14,27,142669,36235,7247,20.6,0.0507958981979267
"434",2020,"Jalisco",14,28,140968,36235,7247,20.6,0.0514088303728506
"435",2020,"Jalisco",14,29,138646,36235,7247,20.6,0.0522698094427535
"436",2020,"Jalisco",14,30,136185,26560,5312,15.94,0.039005764217792
"437",2020,"Jalisco",14,31,133816,26560,5312,15.94,0.0396962993961858
"438",2020,"Jalisco",14,32,131235,26560,5312,15.94,0.0404770068960262
"439",2020,"Jalisco",14,33,128527,26560,5312,15.94,0.0413298373104484
"440",2020,"Jalisco",14,34,125842,26560,5312,15.94,0.0422116622431303
"441",2020,"Jalisco",14,35,123140,12525,2505,8.136,0.0203426993665746
"442",2020,"Jalisco",14,36,120388,12525,2505,8.136,0.0208077216998372
"443",2020,"Jalisco",14,37,117726,12525,2505,8.136,0.0212782223128281
"444",2020,"Jalisco",14,38,115199,12525,2505,8.136,0.0217449804251773
"445",2020,"Jalisco",14,39,112884,12525,2505,8.136,0.0221909216540874
"446",2020,"Jalisco",14,40,110914,3327,665.4,2.34,0.00599924265647258
"447",2020,"Jalisco",14,41,109264,3327,665.4,2.34,0.00608983745790013
"448",2020,"Jalisco",14,42,107924,3327,665.4,2.34,0.00616544976094289
"449",2020,"Jalisco",14,43,106850,3327,665.4,2.34,0.00622742161909218
"450",2020,"Jalisco",14,44,105934,3327,665.4,2.34,0.00628126946966979
"451",2020,"Jalisco",14,45,104465,312,62.4,0.238,0.000597329249030776
"452",2020,"Jalisco",14,46,102669,312,62.4,0.238,0.000607778394646875
"453",2020,"Jalisco",14,47,100484,312,62.4,0.238,0.000620994387166116
"454",2020,"Jalisco",14,48,97931,312,62.4,0.238,0.000637183322951874
"455",2020,"Jalisco",14,49,95103,312,62.4,0.238,0.000656130721428346
"456",2020,"MCMA",33,15,340901.6,45526,98.8260590978735,12.478,0.000289896143338352
"457",2020,"MCMA",33,15,340901.6,15013,261.043656540837,9.566,0.000765744885154064
"458",2020,"MCMA",33,15,340901.6,45526,28.5943108447123,12.478,8.3878488234471e-05
"459",2020,"MCMA",33,15,340901.6,45526,17.2375311568703,12.478,5.05645357982196e-05
"460",2020,"MCMA",33,15,340901.6,45526,38.6326738841278,12.478,0.000113325000188112
"461",2020,"MCMA",33,15,340901.6,45526,268.668784267506,12.478,0.000788112417974883
"462",2020,"MCMA",33,15,340901.6,45526,18.5988729985015,12.478,5.45578929477055e-05
"463",2020,"MCMA",33,15,340901.6,45526,16.1521369858401,12.478,4.73806429357917e-05
"464",2020,"MCMA",33,15,340901.6,45526,5.90528015085953,12.478,1.732253574304e-05
"465",2020,"MCMA",33,15,340901.6,15013,127.8599873126,9.566,0.000375064204194406
"466",2020,"MCMA",33,15,340901.6,15013,97.875699131957,9.566,0.00028710835951476
"467",2020,"MCMA",33,15,340901.6,45526,225.498304244608,12.478,0.000661476227288484
"468",2020,"MCMA",33,15,340901.6,45526,16.9493191453538,12.478,4.97190953206258e-05
"469",2020,"MCMA",33,15,340901.6,45526,120.092426245517,12.478,0.000352278857727618
"470",2020,"MCMA",33,15,340901.6,45526,14.8459846783291,12.478,4.35491786437174e-05
"471",2020,"MCMA",33,15,340901.6,45526,416.742304311956,12.478,0.00122247095441018
"472",2020,"MCMA",33,15,340901.6,45526,150.900450625495,12.478,0.00044265104835382
"473",2020,"MCMA",33,15,340901.6,45526,7.91663206101729,12.478,2.3222630990929e-05
"474",2020,"MCMA",33,15,340901.6,15013,191.204086627641,9.566,0.000560877645125869
"475",2020,"MCMA",33,15,340901.6,45526,24.3692453992895,12.478,7.14846905948505e-05
"476",2020,"MCMA",33,15,340901.6,15013,78.109601149896,9.566,0.000229126531380011
"477",2020,"MCMA",33,15,340901.6,15013,160.269829844298,9.566,0.000470135164646626
"478",2020,"MCMA",33,15,340901.6,45526,269.110300540468,12.478,0.000789407560834176
"479",2020,"MCMA",33,15,340901.6,45526,87.6532445237654,12.478,0.000257121833760139
"480",2020,"MCMA",33,15,340901.6,45526,848.483897563686,12.478,0.00248894078984577
"481",2020,"MCMA",33,15,340901.6,45526,6.39585378748337,12.478,1.87615833644764e-05
"482",2020,"MCMA",33,15,340901.6,15013,400.03804742518,9.566,0.00117347072417724
"483",2020,"MCMA",33,15,340901.6,45526,74.5303997440776,12.478,0.000218627309886717
"484",2020,"MCMA",33,15,340901.6,45526,25.3135996497904,12.478,7.42548572661155e-05
"485",2020,"MCMA",33,15,340901.6,45526,142.321544155035,12.478,0.000417485703073952
"486",2020,"MCMA",33,15,340901.6,45526,7.07652470829896,12.478,2.07582619392193e-05
"487",2020,"MCMA",33,15,340901.6,45526,311.348690653781,12.478,0.000913309561039845
"488",2020,"MCMA",33,15,340901.6,15013,131.592351264323,9.566,0.000386012712361349
"489",2020,"MCMA",33,15,340901.6,15013,680.288429572884,9.566,0.00199555657577695
"490",2020,"MCMA",33,15,340901.6,45526,14.0733312006465,12.478,4.12826786399552e-05
"491",2020,"MCMA",33,15,340901.6,45526,10.9520564376273,12.478,3.21267381485664e-05
"492",2020,"MCMA",33,15,340901.6,45526,14.9563637465695,12.478,4.38729643585406e-05
"493",2020,"MCMA",33,15,340901.6,15013,89.2681155998811,9.566,0.000261858893005727
"494",2020,"MCMA",33,15,340901.6,45526,169.131393396528,12.478,0.000496129655585448
"495",2020,"MCMA",33,15,340901.6,45526,31.8075681645985,12.478,9.33042501548791e-05
"496",2020,"MCMA",33,15,340901.6,15013,102.967916616479,9.566,0.000302045859029348
"497",2020,"MCMA",33,15,340901.6,15013,60.3157730079577,9.566,0.000176930155235287
"498",2020,"MCMA",33,15,340901.6,45526,419.385269779267,12.478,0.00123022382347066
"499",2020,"MCMA",33,15,340901.6,45526,23.412626807873,12.478,6.86785477330496e-05
"500",2020,"MCMA",33,15,340901.6,45526,528.562432609904,12.478,0.00155048387162132
"501",2020,"MCMA",33,15,340901.6,45526,233.145120805482,12.478,0.000683907382087623
"502",2020,"MCMA",33,15,340901.6,45526,4.93639721852744,12.478,1.44804166907032e-05
"503",2020,"MCMA",33,15,340901.6,45526,20.2790877039382,12.478,5.9486631051125e-05
"504",2020,"MCMA",33,15,340901.6,45526,17.4337606115199,12.478,5.11401548467941e-05
"505",2020,"MCMA",33,15,340901.6,45526,2.27503523984308,12.478,6.67358334441105e-06
"506",2020,"MCMA",33,15,340901.6,45526,15.6922242015052,12.478,4.60315357906951e-05
"507",2020,"MCMA",33,15,340901.6,45526,247.24298068796,12.478,0.00072526201310865
"508",2020,"MCMA",33,15,340901.6,45526,7.07039253784116,12.478,2.07402738439513e-05
"509",2020,"MCMA",33,15,340901.6,45526,22.8913923189602,12.478,6.71495596352735e-05
"510",2020,"MCMA",33,15,340901.6,45526,6.86189874227603,12.478,2.01286786048409e-05
"511",2020,"MCMA",33,15,340901.6,45526,37.0812347583049,12.478,0.00010877401208532
"512",2020,"MCMA",33,15,340901.6,45526,32.3778600171737,12.478,9.49771430147988e-05
"513",2020,"MCMA",33,15,340901.6,45526,17.6483865775428,12.478,5.17697381811726e-05
"514",2020,"MCMA",33,15,340901.6,45526,11.4548944151668,12.478,3.36017619605387e-05
"515",2020,"MCMA",33,15,340901.6,45526,53.9447035172495,12.478,0.000158241274072194
"516",2020,"MCMA",33,15,340901.6,45526,21.3583497045106,12.478,6.26525358182849e-05
"517",2020,"MCMA",33,15,340901.6,45526,132.369031502029,12.478,0.000388291024454062
"518",2020,"MCMA",33,15,340901.6,45526,25.264542286128,12.478,7.41109525039718e-05
"519",2020,"MCMA",33,15,340901.6,9150,77.5491942171107,13.708,0.000227482634921956
"520",2020,"MCMA",33,15,340901.6,15013,149.304202420242,9.566,0.000437968617396463
"521",2020,"MCMA",33,15,340901.6,45526,26.5522980822656,12.478,7.78884525102422e-05
"522",2020,"MCMA",33,15,340901.6,45526,332.664115165087,12.478,0.000975836180191254
"523",2020,"MCMA",33,15,340901.6,15013,242.246815864068,9.566,0.000710606274256466
"524",2020,"MCMA",33,15,340901.6,45526,6.05858441230448,12.478,1.77722381247389e-05
"525",2020,"MCMA",33,15,340901.6,45526,85.359812772549,12.478,0.000250394286129924
"526",2020,"MCMA",33,15,340901.6,45526,285.642632094691,12.478,0.00083790346567658
"527",2020,"MCMA",33,15,340901.6,45526,229.527140235381,12.478,0.00067329440587953
"528",2020,"MCMA",33,15,340901.6,15013,140.947372021874,9.566,0.000413454709575648
"529",2020,"MCMA",33,15,340901.6,45526,31.1943511188187,12.478,9.15054406280837e-05
"530",2020,"MCMA",33,15,340901.6,15013,158.972664594927,9.566,0.000466330062971035
"531",2020,"MCMA",33,15,340901.6,45526,112.555988752883,12.478,0.000330171488643302
"532",2020,"MCMA",33,16,340901.6,45526,98.8606810594858,12.478,0.000289997703324026
"533",2020,"MCMA",33,16,340901.6,15013,256.982550967977,9.566,0.000753832047042245
"534",2020,"MCMA",33,16,340901.6,45526,28.6043283556951,12.478,8.39078735790477e-05
"535",2020,"MCMA",33,16,340901.6,45526,17.2435700209863,12.478,5.05822501888705e-05
"536",2020,"MCMA",33,16,340901.6,45526,38.6462081580268,12.478,0.000113364701597255
"537",2020,"MCMA",33,16,340901.6,45526,268.762907623433,12.478,0.000788388519219133
"538",2020,"MCMA",33,16,340901.6,45526,18.6053887846501,12.478,5.45770063403928e-05
"539",2020,"MCMA",33,16,340901.6,45526,16.1577956013084,12.478,4.73972419059e-05
"540",2020,"MCMA",33,16,340901.6,45526,5.90734896129839,12.478,1.7328604387009e-05
"541",2020,"MCMA",33,16,340901.6,15013,125.870845289761,9.566,0.00036922925938089
"542",2020,"MCMA",33,16,340901.6,15013,96.3530283555071,9.566,0.000282641760424436
"543",2020,"MCMA",33,16,340901.6,45526,225.577303586527,12.478,0.00066170796378347
"544",2020,"MCMA",33,16,340901.6,45526,16.9552570394899,12.478,4.97365135261608e-05
"545",2020,"MCMA",33,16,340901.6,45526,120.134498502666,12.478,0.000352402272393753
"546",2020,"MCMA",33,16,340901.6,45526,14.8511857064417,12.478,4.3564435328088e-05
"547",2020,"MCMA",33,16,340901.6,45526,416.88830260627,12.478,0.00122289922548404
"548",2020,"MCMA",33,16,340901.6,45526,150.953315929004,12.478,0.000442806123318294
"549",2020,"MCMA",33,16,340901.6,45526,7.91940551301788,12.478,2.32307666288978e-05
"550",2020,"MCMA",33,16,340901.6,15013,188.229488462542,9.566,0.000552151965442643
"551",2020,"MCMA",33,16,340901.6,45526,24.3777827333331,12.478,7.15097339916654e-05
"552",2020,"MCMA",33,16,340901.6,15013,76.8944353009067,9.566,0.000225561966564272
"553",2020,"MCMA",33,16,340901.6,15013,157.776481766943,9.566,0.000462821182907157
"554",2020,"MCMA",33,16,340901.6,45526,269.204578573811,12.478,0.000789684115808816
"555",2020,"MCMA",33,16,340901.6,45526,87.6839522874342,12.478,0.000257211911846217
"556",2020,"MCMA",33,16,340901.6,45526,848.781148887863,12.478,0.00248981274622314
"557",2020,"MCMA",33,16,340901.6,45526,6.39809446171777,12.478,1.87681561533233e-05
"558",2020,"MCMA",33,16,340901.6,15013,393.814579805693,9.566,0.00115521481801697
"559",2020,"MCMA",33,16,340901.6,45526,74.5565101512156,12.478,0.000218703902097308
"560",2020,"MCMA",33,16,340901.6,45526,25.3224678216404,12.478,7.42808711418205e-05
"561",2020,"MCMA",33,16,340901.6,45526,142.37140399042,12.478,0.000417631961804872
"562",2020,"MCMA",33,16,340901.6,45526,7.07900384354968,12.478,2.07655342290845e-05
"563",2020,"MCMA",33,16,340901.6,45526,311.45776615992,12.478,0.000913629522888482
"564",2020,"MCMA",33,16,340901.6,15013,129.545144149058,9.566,0.000380007439534042
"565",2020,"MCMA",33,16,340901.6,15013,669.70505371499,9.566,0.00196451132442614
"566",2020,"MCMA",33,16,340901.6,45526,14.0782615432812,12.478,4.12971412961429e-05
"567",2020,"MCMA",33,16,340901.6,45526,10.9558932968628,12.478,3.21379931829679e-05
"568",2020,"MCMA",33,16,340901.6,45526,14.9616034440361,12.478,4.38883344755088e-05
"569",2020,"MCMA",33,16,340901.6,15013,87.8793546296077,9.566,0.000257785104644882
"570",2020,"MCMA",33,16,340901.6,45526,169.190645588339,12.478,0.000496303465833951
"571",2020,"MCMA",33,16,340901.6,45526,31.8187113834421,12.478,9.33369376484067e-05
"572",2020,"MCMA",33,16,340901.6,15013,101.366025248812,9.566,0.000297346874431837
"573",2020,"MCMA",33,16,340901.6,15013,59.3774291112323,9.566,0.000174177619322503
"574",2020,"MCMA",33,16,340901.6,45526,419.53219398978,12.478,0.00123065481062506
"575",2020,"MCMA",33,16,340901.6,45526,23.4208290075153,12.478,6.87026080473524e-05
"576",2020,"MCMA",33,16,340901.6,45526,528.747605108115,12.478,0.00155102705621832
"577",2020,"MCMA",33,16,340901.6,45526,233.226799074314,12.478,0.000684146976940895
"578",2020,"MCMA",33,16,340901.6,45526,4.93812659797009,12.478,1.44854896485382e-05
"579",2020,"MCMA",33,16,340901.6,45526,20.2861921235865,12.478,5.95074711400195e-05
"580",2020,"MCMA",33,16,340901.6,45526,17.439868221154,12.478,5.11580708953962e-05
"581",2020,"MCMA",33,16,340901.6,45526,2.27583225819491,12.478,6.6759213162828e-06
"582",2020,"MCMA",33,16,340901.6,45526,15.6977216946652,12.478,4.60476621249803e-05
"583",2020,"MCMA",33,16,340901.6,45526,247.329597892616,12.478,0.000725516095825354
"584",2020,"MCMA",33,16,340901.6,45526,7.07286952479443,12.478,2.07475398320056e-05
"585",2020,"MCMA",33,16,340901.6,45526,22.8994119133197,12.478,6.71730842956434e-05
"586",2020,"MCMA",33,16,340901.6,45526,6.86430268711619,12.478,2.0135730331322e-05
"587",2020,"MCMA",33,16,340901.6,45526,37.0942255129505,12.478,0.000108812119136286
"588",2020,"MCMA",33,16,340901.6,45526,32.3892030276796,12.478,9.50104165767472e-05
"589",2020,"MCMA",33,16,340901.6,45526,17.6545693775875,12.478,5.17878747931588e-05
"590",2020,"MCMA",33,16,340901.6,45526,11.4589074347927,12.478,3.36135337434401e-05
"591",2020,"MCMA",33,16,340901.6,45526,53.963602089867,12.478,0.000158296711103342
"592",2020,"MCMA",33,16,340901.6,45526,21.3658322245091,12.478,6.2674485025911e-05
"593",2020,"MCMA",33,16,340901.6,45526,132.415404650661,12.478,0.00038842705534577
"594",2020,"MCMA",33,16,340901.6,45526,25.2733932715985,12.478,7.41369159651891e-05
"595",2020,"MCMA",33,16,340901.6,9150,78.4400116694625,13.708,0.000230095756867854
"596",2020,"MCMA",33,16,340901.6,15013,146.9814486842,9.566,0.000431155056720767
"597",2020,"MCMA",33,16,340901.6,45526,26.5616002101994,12.478,7.79157393517642e-05
"598",2020,"MCMA",33,16,340901.6,45526,332.780658153142,12.478,0.00097617804713484
"599",2020,"MCMA",33,16,340901.6,15013,238.478136299318,9.566,0.000699551237950534
"600",2020,"MCMA",33,16,340901.6,45526,6.06070693017945,12.478,1.77784643139822e-05
"601",2020,"MCMA",33,16,340901.6,45526,85.3897170729736,12.478,0.000250482007338697
"602",2020,"MCMA",33,16,340901.6,45526,285.742701937944,12.478,0.00083819701033361
"603",2020,"MCMA",33,16,340901.6,45526,229.607551008721,12.478,0.000673530282664327
"604",2020,"MCMA",33,16,340901.6,15013,138.754627078047,9.566,0.000407022516403698
"605",2020,"MCMA",33,16,340901.6,45526,31.2052795079179,12.478,9.15374979405138e-05
"606",2020,"MCMA",33,16,340901.6,15013,156.499496762871,9.566,0.00045907527791853
"607",2020,"MCMA",33,16,340901.6,45526,112.595420752473,12.478,0.000330287158383749
