"","year","state","CVE_GEO","age","sex","population","ferty_rate"
"2868",2020,"MCMA",33,46,"Female",163106.4,0.158
"2869",2020,"MCMA",33,46,"Female",163106.4,0.158
"2870",2020,"MCMA",33,46,"Female",163106.4,0.158
"2871",2020,"MCMA",33,46,"Female",163106.4,0.158
"2872",2020,"MCMA",33,46,"Female",163106.4,0.158
"2873",2020,"MCMA",33,46,"Female",163106.4,0.158
"2874",2020,"MCMA",33,46,"Female",163106.4,0.158
"2875",2020,"MCMA",33,46,"Female",163106.4,0.22
"2876",2020,"MCMA",33,46,"Female",163106.4,0.088
"2877",2020,"MCMA",33,46,"Female",163106.4,0.158
"2878",2020,"MCMA",33,46,"Female",163106.4,0.158
"2879",2020,"MCMA",33,46,"Female",163106.4,0.088
"2880",2020,"MCMA",33,46,"Female",163106.4,0.158
"2881",2020,"MCMA",33,46,"Female",163106.4,0.158
"2882",2020,"MCMA",33,46,"Female",163106.4,0.158
"2883",2020,"MCMA",33,46,"Female",163106.4,0.158
"2884",2020,"MCMA",33,46,"Female",163106.4,0.088
"2885",2020,"MCMA",33,46,"Female",163106.4,0.158
"2886",2020,"MCMA",33,46,"Female",163106.4,0.088
"2887",2020,"MCMA",33,46,"Female",163106.4,0.158
"2888",2020,"MCMA",33,47,"Female",163106.4,0.158
"2889",2020,"MCMA",33,47,"Female",163106.4,0.088
"2890",2020,"MCMA",33,47,"Female",163106.4,0.158
"2891",2020,"MCMA",33,47,"Female",163106.4,0.158
"2892",2020,"MCMA",33,47,"Female",163106.4,0.158
"2893",2020,"MCMA",33,47,"Female",163106.4,0.158
"2894",2020,"MCMA",33,47,"Female",163106.4,0.158
"2895",2020,"MCMA",33,47,"Female",163106.4,0.158
"2896",2020,"MCMA",33,47,"Female",163106.4,0.158
"2897",2020,"MCMA",33,47,"Female",163106.4,0.088
"2898",2020,"MCMA",33,47,"Female",163106.4,0.088
"2899",2020,"MCMA",33,47,"Female",163106.4,0.158
"2900",2020,"MCMA",33,47,"Female",163106.4,0.158
"2901",2020,"MCMA",33,47,"Female",163106.4,0.158
"2902",2020,"MCMA",33,47,"Female",163106.4,0.158
"2903",2020,"MCMA",33,47,"Female",163106.4,0.158
"2904",2020,"MCMA",33,47,"Female",163106.4,0.158
"2905",2020,"MCMA",33,47,"Female",163106.4,0.158
"2906",2020,"MCMA",33,47,"Female",163106.4,0.088
"2907",2020,"MCMA",33,47,"Female",163106.4,0.158
"2908",2020,"MCMA",33,47,"Female",163106.4,0.088
"2909",2020,"MCMA",33,47,"Female",163106.4,0.088
"2910",2020,"MCMA",33,47,"Female",163106.4,0.158
"2911",2020,"MCMA",33,47,"Female",163106.4,0.158
"2912",2020,"MCMA",33,47,"Female",163106.4,0.158
"2913",2020,"MCMA",33,47,"Female",163106.4,0.158
"2914",2020,"MCMA",33,47,"Female",163106.4,0.088
"2915",2020,"MCMA",33,47,"Female",163106.4,0.158
"2916",2020,"MCMA",33,47,"Female",163106.4,0.158
"2917",2020,"MCMA",33,47,"Female",163106.4,0.158
"2918",2020,"MCMA",33,47,"Female",163106.4,0.158
"2919",2020,"MCMA",33,47,"Female",163106.4,0.158
"2920",2020,"MCMA",33,47,"Female",163106.4,0.088
"2921",2020,"MCMA",33,47,"Female",163106.4,0.088
"2922",2020,"MCMA",33,47,"Female",163106.4,0.158
"2923",2020,"MCMA",33,47,"Female",163106.4,0.158
"2924",2020,"MCMA",33,47,"Female",163106.4,0.158
"2925",2020,"MCMA",33,47,"Female",163106.4,0.088
"2926",2020,"MCMA",33,47,"Female",163106.4,0.158
"2927",2020,"MCMA",33,47,"Female",163106.4,0.158
"2928",2020,"MCMA",33,47,"Female",163106.4,0.088
"2929",2020,"MCMA",33,47,"Female",163106.4,0.088
"2930",2020,"MCMA",33,47,"Female",163106.4,0.158
"2931",2020,"MCMA",33,47,"Female",163106.4,0.158
"2932",2020,"MCMA",33,47,"Female",163106.4,0.158
"2933",2020,"MCMA",33,47,"Female",163106.4,0.158
"2934",2020,"MCMA",33,47,"Female",163106.4,0.158
"2935",2020,"MCMA",33,47,"Female",163106.4,0.158
"2936",2020,"MCMA",33,47,"Female",163106.4,0.158
"2937",2020,"MCMA",33,47,"Female",163106.4,0.158
"2938",2020,"MCMA",33,47,"Female",163106.4,0.158
"2939",2020,"MCMA",33,47,"Female",163106.4,0.158
"2940",2020,"MCMA",33,47,"Female",163106.4,0.158
"2941",2020,"MCMA",33,47,"Female",163106.4,0.158
"2942",2020,"MCMA",33,47,"Female",163106.4,0.158
"2943",2020,"MCMA",33,47,"Female",163106.4,0.158
"2944",2020,"MCMA",33,47,"Female",163106.4,0.158
"2945",2020,"MCMA",33,47,"Female",163106.4,0.158
"2946",2020,"MCMA",33,47,"Female",163106.4,0.158
"2947",2020,"MCMA",33,47,"Female",163106.4,0.158
"2948",2020,"MCMA",33,47,"Female",163106.4,0.158
"2949",2020,"MCMA",33,47,"Female",163106.4,0.158
"2950",2020,"MCMA",33,47,"Female",163106.4,0.158
"2951",2020,"MCMA",33,47,"Female",163106.4,0.22
"2952",2020,"MCMA",33,47,"Female",163106.4,0.088
"2953",2020,"MCMA",33,47,"Female",163106.4,0.158
"2954",2020,"MCMA",33,47,"Female",163106.4,0.158
"2955",2020,"MCMA",33,47,"Female",163106.4,0.088
"2956",2020,"MCMA",33,47,"Female",163106.4,0.158
"2957",2020,"MCMA",33,47,"Female",163106.4,0.158
"2958",2020,"MCMA",33,47,"Female",163106.4,0.158
"2959",2020,"MCMA",33,47,"Female",163106.4,0.158
"2960",2020,"MCMA",33,47,"Female",163106.4,0.088
"2961",2020,"MCMA",33,47,"Female",163106.4,0.158
"2962",2020,"MCMA",33,47,"Female",163106.4,0.088
"2963",2020,"MCMA",33,47,"Female",163106.4,0.158
"2964",2020,"MCMA",33,48,"Female",163106.4,0.158
"2965",2020,"MCMA",33,48,"Female",163106.4,0.088
"2966",2020,"MCMA",33,48,"Female",163106.4,0.158
"2967",2020,"MCMA",33,48,"Female",163106.4,0.158
"2968",2020,"MCMA",33,48,"Female",163106.4,0.158
"2969",2020,"MCMA",33,48,"Female",163106.4,0.158
"2970",2020,"MCMA",33,48,"Female",163106.4,0.158
"2971",2020,"MCMA",33,48,"Female",163106.4,0.158
"2972",2020,"MCMA",33,48,"Female",163106.4,0.158
"2973",2020,"MCMA",33,48,"Female",163106.4,0.088
"2974",2020,"MCMA",33,48,"Female",163106.4,0.088
"2975",2020,"MCMA",33,48,"Female",163106.4,0.158
"2976",2020,"MCMA",33,48,"Female",163106.4,0.158
"2977",2020,"MCMA",33,48,"Female",163106.4,0.158
"2978",2020,"MCMA",33,48,"Female",163106.4,0.158
"2979",2020,"MCMA",33,48,"Female",163106.4,0.158
"2980",2020,"MCMA",33,48,"Female",163106.4,0.158
"2981",2020,"MCMA",33,48,"Female",163106.4,0.158
"2982",2020,"MCMA",33,48,"Female",163106.4,0.088
"2983",2020,"MCMA",33,48,"Female",163106.4,0.158
"2984",2020,"MCMA",33,48,"Female",163106.4,0.088
"2985",2020,"MCMA",33,48,"Female",163106.4,0.088
"2986",2020,"MCMA",33,48,"Female",163106.4,0.158
"2987",2020,"MCMA",33,48,"Female",163106.4,0.158
"2988",2020,"MCMA",33,48,"Female",163106.4,0.158
"2989",2020,"MCMA",33,48,"Female",163106.4,0.158
"2990",2020,"MCMA",33,48,"Female",163106.4,0.088
"2991",2020,"MCMA",33,48,"Female",163106.4,0.158
"2992",2020,"MCMA",33,48,"Female",163106.4,0.158
"2993",2020,"MCMA",33,48,"Female",163106.4,0.158
"2994",2020,"MCMA",33,48,"Female",163106.4,0.158
"2995",2020,"MCMA",33,48,"Female",163106.4,0.158
"2996",2020,"MCMA",33,48,"Female",163106.4,0.088
"2997",2020,"MCMA",33,48,"Female",163106.4,0.088
"2998",2020,"MCMA",33,48,"Female",163106.4,0.158
"2999",2020,"MCMA",33,48,"Female",163106.4,0.158
"3000",2020,"MCMA",33,48,"Female",163106.4,0.158
"3001",2020,"MCMA",33,48,"Female",163106.4,0.088
"3002",2020,"MCMA",33,48,"Female",163106.4,0.158
"3003",2020,"MCMA",33,48,"Female",163106.4,0.158
"3004",2020,"MCMA",33,48,"Female",163106.4,0.088
"3005",2020,"MCMA",33,48,"Female",163106.4,0.088
"3006",2020,"MCMA",33,48,"Female",163106.4,0.158
"3007",2020,"MCMA",33,48,"Female",163106.4,0.158
"3008",2020,"MCMA",33,48,"Female",163106.4,0.158
"3009",2020,"MCMA",33,48,"Female",163106.4,0.158
"3010",2020,"MCMA",33,48,"Female",163106.4,0.158
"3011",2020,"MCMA",33,48,"Female",163106.4,0.158
"3012",2020,"MCMA",33,48,"Female",163106.4,0.158
"3013",2020,"MCMA",33,48,"Female",163106.4,0.158
"3014",2020,"MCMA",33,48,"Female",163106.4,0.158
"3015",2020,"MCMA",33,48,"Female",163106.4,0.158
"3016",2020,"MCMA",33,48,"Female",163106.4,0.158
"3017",2020,"MCMA",33,48,"Female",163106.4,0.158
"3018",2020,"MCMA",33,48,"Female",163106.4,0.158
"3019",2020,"MCMA",33,48,"Female",163106.4,0.158
"3020",2020,"MCMA",33,48,"Female",163106.4,0.158
"3021",2020,"MCMA",33,48,"Female",163106.4,0.158
"3022",2020,"MCMA",33,48,"Female",163106.4,0.158
"3023",2020,"MCMA",33,48,"Female",163106.4,0.158
"3024",2020,"MCMA",33,48,"Female",163106.4,0.158
"3025",2020,"MCMA",33,48,"Female",163106.4,0.158
"3026",2020,"MCMA",33,48,"Female",163106.4,0.158
"3027",2020,"MCMA",33,48,"Female",163106.4,0.22
"3028",2020,"MCMA",33,48,"Female",163106.4,0.088
"3029",2020,"MCMA",33,48,"Female",163106.4,0.158
"3030",2020,"MCMA",33,48,"Female",163106.4,0.158
"3031",2020,"MCMA",33,48,"Female",163106.4,0.088
"3032",2020,"MCMA",33,48,"Female",163106.4,0.158
"3033",2020,"MCMA",33,48,"Female",163106.4,0.158
"3034",2020,"MCMA",33,48,"Female",163106.4,0.158
"3035",2020,"MCMA",33,48,"Female",163106.4,0.158
"3036",2020,"MCMA",33,48,"Female",163106.4,0.088
"3037",2020,"MCMA",33,48,"Female",163106.4,0.158
"3038",2020,"MCMA",33,48,"Female",163106.4,0.088
"3039",2020,"MCMA",33,48,"Female",163106.4,0.158
"3040",2020,"MCMA",33,49,"Female",163106.4,0.158
"3041",2020,"MCMA",33,49,"Female",163106.4,0.088
"3042",2020,"MCMA",33,49,"Female",163106.4,0.158
"3043",2020,"MCMA",33,49,"Female",163106.4,0.158
"3044",2020,"MCMA",33,49,"Female",163106.4,0.158
"3045",2020,"MCMA",33,49,"Female",163106.4,0.158
"3046",2020,"MCMA",33,49,"Female",163106.4,0.158
"3047",2020,"MCMA",33,49,"Female",163106.4,0.158
"3048",2020,"MCMA",33,49,"Female",163106.4,0.158
"3049",2020,"MCMA",33,49,"Female",163106.4,0.088
"3050",2020,"MCMA",33,49,"Female",163106.4,0.088
"3051",2020,"MCMA",33,49,"Female",163106.4,0.158
"3052",2020,"MCMA",33,49,"Female",163106.4,0.158
"3053",2020,"MCMA",33,49,"Female",163106.4,0.158
"3054",2020,"MCMA",33,49,"Female",163106.4,0.158
"3055",2020,"MCMA",33,49,"Female",163106.4,0.158
"3056",2020,"MCMA",33,49,"Female",163106.4,0.158
"3057",2020,"MCMA",33,49,"Female",163106.4,0.158
"3058",2020,"MCMA",33,49,"Female",163106.4,0.088
"3059",2020,"MCMA",33,49,"Female",163106.4,0.158
"3060",2020,"MCMA",33,49,"Female",163106.4,0.088
"3061",2020,"MCMA",33,49,"Female",163106.4,0.088
"3062",2020,"MCMA",33,49,"Female",163106.4,0.158
"3063",2020,"MCMA",33,49,"Female",163106.4,0.158
"3064",2020,"MCMA",33,49,"Female",163106.4,0.158
"3065",2020,"MCMA",33,49,"Female",163106.4,0.158
"3066",2020,"MCMA",33,49,"Female",163106.4,0.088
"3067",2020,"MCMA",33,49,"Female",163106.4,0.158
"3068",2020,"MCMA",33,49,"Female",163106.4,0.158
"3069",2020,"MCMA",33,49,"Female",163106.4,0.158
"3070",2020,"MCMA",33,49,"Female",163106.4,0.158
"3071",2020,"MCMA",33,49,"Female",163106.4,0.158
"3072",2020,"MCMA",33,49,"Female",163106.4,0.088
"3073",2020,"MCMA",33,49,"Female",163106.4,0.088
"3074",2020,"MCMA",33,49,"Female",163106.4,0.158
"3075",2020,"MCMA",33,49,"Female",163106.4,0.158
"3076",2020,"MCMA",33,49,"Female",163106.4,0.158
"3077",2020,"MCMA",33,49,"Female",163106.4,0.088
"3078",2020,"MCMA",33,49,"Female",163106.4,0.158
"3079",2020,"MCMA",33,49,"Female",163106.4,0.158
"3080",2020,"MCMA",33,49,"Female",163106.4,0.088
"3081",2020,"MCMA",33,49,"Female",163106.4,0.088
"3082",2020,"MCMA",33,49,"Female",163106.4,0.158
"3083",2020,"MCMA",33,49,"Female",163106.4,0.158
"3084",2020,"MCMA",33,49,"Female",163106.4,0.158
"3085",2020,"MCMA",33,49,"Female",163106.4,0.158
"3086",2020,"MCMA",33,49,"Female",163106.4,0.158
"3087",2020,"MCMA",33,49,"Female",163106.4,0.158
"3088",2020,"MCMA",33,49,"Female",163106.4,0.158
"3089",2020,"MCMA",33,49,"Female",163106.4,0.158
"3090",2020,"MCMA",33,49,"Female",163106.4,0.158
"3091",2020,"MCMA",33,49,"Female",163106.4,0.158
"3092",2020,"MCMA",33,49,"Female",163106.4,0.158
"3093",2020,"MCMA",33,49,"Female",163106.4,0.158
"3094",2020,"MCMA",33,49,"Female",163106.4,0.158
"3095",2020,"MCMA",33,49,"Female",163106.4,0.158
"3096",2020,"MCMA",33,49,"Female",163106.4,0.158
"3097",2020,"MCMA",33,49,"Female",163106.4,0.158
"3098",2020,"MCMA",33,49,"Female",163106.4,0.158
"3099",2020,"MCMA",33,49,"Female",163106.4,0.158
"3100",2020,"MCMA",33,49,"Female",163106.4,0.158
"3101",2020,"MCMA",33,49,"Female",163106.4,0.158
"3102",2020,"MCMA",33,49,"Female",163106.4,0.158
"3103",2020,"MCMA",33,49,"Female",163106.4,0.22
"3104",2020,"MCMA",33,49,"Female",163106.4,0.088
"3105",2020,"MCMA",33,49,"Female",163106.4,0.158
"3106",2020,"MCMA",33,49,"Female",163106.4,0.158
"3107",2020,"MCMA",33,49,"Female",163106.4,0.088
"3108",2020,"MCMA",33,49,"Female",163106.4,0.158
"3109",2020,"MCMA",33,49,"Female",163106.4,0.158
"3110",2020,"MCMA",33,49,"Female",163106.4,0.158
"3111",2020,"MCMA",33,49,"Female",163106.4,0.158
"3112",2020,"MCMA",33,49,"Female",163106.4,0.088
"3113",2020,"MCMA",33,49,"Female",163106.4,0.158
"3114",2020,"MCMA",33,49,"Female",163106.4,0.088
"3115",2020,"MCMA",33,49,"Female",163106.4,0.158
"3116",2020,"Mexico City",9,15,"Female",61260,9.566
"3117",2020,"Mexico City",9,16,"Female",62249,9.566
"3118",2020,"Mexico City",9,17,"Female",63271,9.566
"3119",2020,"Mexico City",9,18,"Female",64423,9.566
"3120",2020,"Mexico City",9,19,"Female",65413,9.566
"3121",2020,"Mexico City",9,20,"Female",66287,15.964
"3122",2020,"Mexico City",9,21,"Female",67291,15.964
"3123",2020,"Mexico City",9,22,"Female",68471,15.964
"3124",2020,"Mexico City",9,23,"Female",69864,15.964
"3125",2020,"Mexico City",9,24,"Female",71328,15.964
"3126",2020,"Mexico City",9,25,"Female",72579,13.166
"3127",2020,"Mexico City",9,26,"Female",73445,13.166
"3128",2020,"Mexico City",9,27,"Female",74148,13.166
"3129",2020,"Mexico City",9,28,"Female",74643,13.166
"3130",2020,"Mexico City",9,29,"Female",74902,13.166
"3131",2020,"Mexico City",9,30,"Female",75039,10.982
"3132",2020,"Mexico City",9,31,"Female",75110,10.982
"3133",2020,"Mexico City",9,32,"Female",74989,10.982
"3134",2020,"Mexico City",9,33,"Female",74708,10.982
"3135",2020,"Mexico City",9,34,"Female",74401,10.982
"3136",2020,"Mexico City",9,35,"Female",74091,7.132
"3137",2020,"Mexico City",9,36,"Female",73725,7.132
"3138",2020,"Mexico City",9,37,"Female",73331,7.132
"3139",2020,"Mexico City",9,38,"Female",72919,7.132
"3140",2020,"Mexico City",9,39,"Female",72497,7.132
"3141",2020,"Mexico City",9,40,"Female",72206,1.764
"3142",2020,"Mexico City",9,41,"Female",72082,1.764
"3143",2020,"Mexico City",9,42,"Female",72036,1.764
"3144",2020,"Mexico City",9,43,"Female",72078,1.764
"3145",2020,"Mexico City",9,44,"Female",72099,1.764
"3146",2020,"Mexico City",9,45,"Female",71676,0.088
"3147",2020,"Mexico City",9,46,"Female",71062,0.088
"3148",2020,"Mexico City",9,47,"Female",70198,0.088
"3149",2020,"Mexico City",9,48,"Female",69118,0.088
"3150",2020,"Mexico City",9,49,"Female",67865,0.088
"3151",2020,"Michoacan",16,15,"Female",43398,15.452
"3152",2020,"Michoacan",16,16,"Female",42979,15.452
"3153",2020,"Michoacan",16,17,"Female",42559,15.452
"3154",2020,"Michoacan",16,18,"Female",42193,15.452
"3155",2020,"Michoacan",16,19,"Female",41865,15.452
"3156",2020,"Michoacan",16,20,"Female",41557,24.184
"3157",2020,"Michoacan",16,21,"Female",41289,24.184
"3158",2020,"Michoacan",16,22,"Female",41104,24.184
"3159",2020,"Michoacan",16,23,"Female",41022,24.184
"3160",2020,"Michoacan",16,24,"Female",40994,24.184
"3161",2020,"Michoacan",16,25,"Female",40929,23.146
"3162",2020,"Michoacan",16,26,"Female",40711,23.146
"3163",2020,"Michoacan",16,27,"Female",40410,23.146
"3164",2020,"Michoacan",16,28,"Female",40006,23.146
"3165",2020,"Michoacan",16,29,"Female",39418,23.146
"3166",2020,"Michoacan",16,30,"Female",38782,17.046
"3167",2020,"Michoacan",16,31,"Female",38196,17.046
"3168",2020,"Michoacan",16,32,"Female",37540,17.046
"3169",2020,"Michoacan",16,33,"Female",36843,17.046
"3170",2020,"Michoacan",16,34,"Female",36117,17.046
"3171",2020,"Michoacan",16,35,"Female",35371,8.822
"3172",2020,"Michoacan",16,36,"Female",34639,8.822
"3173",2020,"Michoacan",16,37,"Female",33931,8.822
"3174",2020,"Michoacan",16,38,"Female",33248,8.822
"3175",2020,"Michoacan",16,39,"Female",32602,8.822
"3176",2020,"Michoacan",16,40,"Female",32018,2.868
"3177",2020,"Michoacan",16,41,"Female",31502,2.868
"3178",2020,"Michoacan",16,42,"Female",31049,2.868
"3179",2020,"Michoacan",16,43,"Female",30654,2.868
"3180",2020,"Michoacan",16,44,"Female",30310,2.868
"3181",2020,"Michoacan",16,45,"Female",29826,0.366
"3182",2020,"Michoacan",16,46,"Female",29287,0.366
"3183",2020,"Michoacan",16,47,"Female",28663,0.366
"3184",2020,"Michoacan",16,48,"Female",27976,0.366
"3185",2020,"Michoacan",16,49,"Female",27236,0.366
"3186",2020,"Morelos",17,15,"Female",16859,13.97
"3187",2020,"Morelos",17,16,"Female",16904,13.97
"3188",2020,"Morelos",17,17,"Female",16941,13.97
"3189",2020,"Morelos",17,18,"Female",16996,13.97
"3190",2020,"Morelos",17,19,"Female",17031,13.97
"3191",2020,"Morelos",17,20,"Female",17044,24.112
"3192",2020,"Morelos",17,21,"Female",17047,24.112
"3193",2020,"Morelos",17,22,"Female",17080,24.112
"3194",2020,"Morelos",17,23,"Female",17145,24.112
"3195",2020,"Morelos",17,24,"Female",17224,24.112
"3196",2020,"Morelos",17,25,"Female",17260,19.554
"3197",2020,"Morelos",17,26,"Female",17211,19.554
"3198",2020,"Morelos",17,27,"Female",17116,19.554
"3199",2020,"Morelos",17,28,"Female",16968,19.554
"3200",2020,"Morelos",17,29,"Female",16767,19.554
"3201",2020,"Morelos",17,30,"Female",16561,13.738
"3202",2020,"Morelos",17,31,"Female",16381,13.738
"3203",2020,"Morelos",17,32,"Female",16171,13.738
"3204",2020,"Morelos",17,33,"Female",15946,13.738
"3205",2020,"Morelos",17,34,"Female",15707,13.738
"3206",2020,"Morelos",17,35,"Female",15456,7.732
"3207",2020,"Morelos",17,36,"Female",15214,7.732
"3208",2020,"Morelos",17,37,"Female",14986,7.732
"3209",2020,"Morelos",17,38,"Female",14772,7.732
"3210",2020,"Morelos",17,39,"Female",14579,7.732
"3211",2020,"Morelos",17,40,"Female",14411,1.62
"3212",2020,"Morelos",17,41,"Female",14270,1.62
"3213",2020,"Morelos",17,42,"Female",14151,1.62
"3214",2020,"Morelos",17,43,"Female",14052,1.62
"3215",2020,"Morelos",17,44,"Female",13964,1.62
"3216",2020,"Morelos",17,45,"Female",13805,0.054
"3217",2020,"Morelos",17,46,"Female",13603,0.054
"3218",2020,"Morelos",17,47,"Female",13360,0.054
"3219",2020,"Morelos",17,48,"Female",13075,0.054
"3220",2020,"Morelos",17,49,"Female",12765,0.054
"3221",2020,"Nayarit",18,15,"Female",11068,15.896
"3222",2020,"Nayarit",18,16,"Female",10932,15.896
"3223",2020,"Nayarit",18,17,"Female",10812,15.896
"3224",2020,"Nayarit",18,18,"Female",10715,15.896
"3225",2020,"Nayarit",18,19,"Female",10631,15.896
"3226",2020,"Nayarit",18,20,"Female",10554,27.546
"3227",2020,"Nayarit",18,21,"Female",10488,27.546
"3228",2020,"Nayarit",18,22,"Female",10448,27.546
"3229",2020,"Nayarit",18,23,"Female",10436,27.546
"3230",2020,"Nayarit",18,24,"Female",10437,27.546
"3231",2020,"Nayarit",18,25,"Female",10430,20.934
"3232",2020,"Nayarit",18,26,"Female",10378,20.934
"3233",2020,"Nayarit",18,27,"Female",10307,20.934
"3234",2020,"Nayarit",18,28,"Female",10209,20.934
"3235",2020,"Nayarit",18,29,"Female",10073,20.934
"3236",2020,"Nayarit",18,30,"Female",9935,13.832
"3237",2020,"Nayarit",18,31,"Female",9821,13.832
"3238",2020,"Nayarit",18,32,"Female",9691,13.832
"3239",2020,"Nayarit",18,33,"Female",9555,13.832
"3240",2020,"Nayarit",18,34,"Female",9406,13.832
"3241",2020,"Nayarit",18,35,"Female",9258,6.81
"3242",2020,"Nayarit",18,36,"Female",9112,6.81
"3243",2020,"Nayarit",18,37,"Female",8978,6.81
"3244",2020,"Nayarit",18,38,"Female",8855,6.81
"3245",2020,"Nayarit",18,39,"Female",8736,6.81
"3246",2020,"Nayarit",18,40,"Female",8623,2.592
"3247",2020,"Nayarit",18,41,"Female",8515,2.592
"3248",2020,"Nayarit",18,42,"Female",8426,2.592
"3249",2020,"Nayarit",18,43,"Female",8342,2.592
"3250",2020,"Nayarit",18,44,"Female",8265,2.592
"3251",2020,"Nayarit",18,45,"Female",8146,0.376
"3252",2020,"Nayarit",18,46,"Female",7993,0.376
"3253",2020,"Nayarit",18,47,"Female",7812,0.376
"3254",2020,"Nayarit",18,48,"Female",7601,0.376
"3255",2020,"Nayarit",18,49,"Female",7380,0.376
"3256",2020,"Nuevo Leon",19,15,"Female",45914,12.514
"3257",2020,"Nuevo Leon",19,16,"Female",46076,12.514
"3258",2020,"Nuevo Leon",19,17,"Female",46261,12.514
"3259",2020,"Nuevo Leon",19,18,"Female",46523,12.514
"3260",2020,"Nuevo Leon",19,19,"Female",46638,12.514
"3261",2020,"Nuevo Leon",19,20,"Female",46581,20.984
"3262",2020,"Nuevo Leon",19,21,"Female",46507,20.984
"3263",2020,"Nuevo Leon",19,22,"Female",46508,20.984
"3264",2020,"Nuevo Leon",19,23,"Female",46605,20.984
"3265",2020,"Nuevo Leon",19,24,"Female",46760,20.984
"3266",2020,"Nuevo Leon",19,25,"Female",46747,20.28
"3267",2020,"Nuevo Leon",19,26,"Female",46427,20.28
"3268",2020,"Nuevo Leon",19,27,"Female",46011,20.28
"3269",2020,"Nuevo Leon",19,28,"Female",45487,20.28
"3270",2020,"Nuevo Leon",19,29,"Female",44913,20.28
"3271",2020,"Nuevo Leon",19,30,"Female",44383,16.44
"3272",2020,"Nuevo Leon",19,31,"Female",43891,16.44
"3273",2020,"Nuevo Leon",19,32,"Female",43349,16.44
"3274",2020,"Nuevo Leon",19,33,"Female",42781,16.44
"3275",2020,"Nuevo Leon",19,34,"Female",42256,16.44
"3276",2020,"Nuevo Leon",19,35,"Female",41765,8.378
"3277",2020,"Nuevo Leon",19,36,"Female",41275,8.378
"3278",2020,"Nuevo Leon",19,37,"Female",40817,8.378
"3279",2020,"Nuevo Leon",19,38,"Female",40374,8.378
"3280",2020,"Nuevo Leon",19,39,"Female",39971,8.378
"3281",2020,"Nuevo Leon",19,40,"Female",39619,1.782
"3282",2020,"Nuevo Leon",19,41,"Female",39321,1.782
"3283",2020,"Nuevo Leon",19,42,"Female",39064,1.782
"3284",2020,"Nuevo Leon",19,43,"Female",38838,1.782
"3285",2020,"Nuevo Leon",19,44,"Female",38631,1.782
"3286",2020,"Nuevo Leon",19,45,"Female",38194,0.08
"3287",2020,"Nuevo Leon",19,46,"Female",37624,0.08
"3288",2020,"Nuevo Leon",19,47,"Female",36898,0.08
"3289",2020,"Nuevo Leon",19,48,"Female",36035,0.08
"3290",2020,"Nuevo Leon",19,49,"Female",35078,0.08
"3291",2020,"Oaxaca",20,15,"Female",38418,13.97
"3292",2020,"Oaxaca",20,16,"Female",37982,13.97
"3293",2020,"Oaxaca",20,17,"Female",37477,13.97
"3294",2020,"Oaxaca",20,18,"Female",36971,13.97
"3295",2020,"Oaxaca",20,19,"Female",36480,13.97
"3296",2020,"Oaxaca",20,20,"Female",36057,24.48
"3297",2020,"Oaxaca",20,21,"Female",35670,24.48
"3298",2020,"Oaxaca",20,22,"Female",35355,24.48
"3299",2020,"Oaxaca",20,23,"Female",35135,24.48
"3300",2020,"Oaxaca",20,24,"Female",34949,24.48
"3301",2020,"Oaxaca",20,25,"Female",34770,22.668
"3302",2020,"Oaxaca",20,26,"Female",34535,22.668
"3303",2020,"Oaxaca",20,27,"Female",34262,22.668
"3304",2020,"Oaxaca",20,28,"Female",33948,22.668
"3305",2020,"Oaxaca",20,29,"Female",33473,22.668
"3306",2020,"Oaxaca",20,30,"Female",32953,15.382
"3307",2020,"Oaxaca",20,31,"Female",32502,15.382
"3308",2020,"Oaxaca",20,32,"Female",32025,15.382
"3309",2020,"Oaxaca",20,33,"Female",31527,15.382
"3310",2020,"Oaxaca",20,34,"Female",31026,15.382
"3311",2020,"Oaxaca",20,35,"Female",30509,7.474
"3312",2020,"Oaxaca",20,36,"Female",29987,7.474
"3313",2020,"Oaxaca",20,37,"Female",29483,7.474
"3314",2020,"Oaxaca",20,38,"Female",28988,7.474
"3315",2020,"Oaxaca",20,39,"Female",28515,7.474
"3316",2020,"Oaxaca",20,40,"Female",28078,2.152
"3317",2020,"Oaxaca",20,41,"Female",27684,2.152
"3318",2020,"Oaxaca",20,42,"Female",27324,2.152
"3319",2020,"Oaxaca",20,43,"Female",27000,2.152
"3320",2020,"Oaxaca",20,44,"Female",26706,2.152
"3321",2020,"Oaxaca",20,45,"Female",26276,0.22
"3322",2020,"Oaxaca",20,46,"Female",25787,0.22
"3323",2020,"Oaxaca",20,47,"Female",25229,0.22
"3324",2020,"Oaxaca",20,48,"Female",24610,0.22
"3325",2020,"Oaxaca",20,49,"Female",23963,0.22
"3326",2020,"Puebla",21,15,"Female",60890,15.356
"3327",2020,"Puebla",21,16,"Female",60641,15.356
"3328",2020,"Puebla",21,17,"Female",60327,15.356
"3329",2020,"Puebla",21,18,"Female",60037,15.356
"3330",2020,"Puebla",21,19,"Female",59679,15.356
"3331",2020,"Puebla",21,20,"Female",59225,24.514
"3332",2020,"Puebla",21,21,"Female",58726,24.514
"3333",2020,"Puebla",21,22,"Female",58310,24.514
"3334",2020,"Puebla",21,23,"Female",58015,24.514
"3335",2020,"Puebla",21,24,"Female",57813,24.514
"3336",2020,"Puebla",21,25,"Female",57552,21.266
"3337",2020,"Puebla",21,26,"Female",57048,21.266
